epoch,train_loss,val_loss,val_f1,val_auroc,val_threshold
1,0.39616223697740477,0.3103036009630219,0.7958579881656804,0.783189395460936,0.95
2,0.30431836308206167,0.3067909473034202,0.7823439878234398,0.8005121510343443,0.95
3,0.29009939231050824,0.28170230520553274,0.8070175438596491,0.7862020486041374,0.9
4,0.2628592536106561,0.2751745692164194,0.7904191616766467,0.7888632255472986,0.95
5,0.2556119152136798,0.2775675311806749,0.7830045523520486,0.8034243824061057,0.95
6,0.26326718198099325,0.26991650107942644,0.7786259541984732,0.8045290218919461,0.95
7,0.24489923392974058,0.2542627678542841,0.7876106194690266,0.7906959228760795,0.95
8,0.23396363982352095,0.26446205487505337,0.8238636363636364,0.804152440249046,0.9
9,0.23362239676265462,0.25778293689010573,0.7832585949177877,0.7891895963044788,0.95
10,0.22502845618873835,0.2498017638066753,0.8,0.7919009841333602,0.95
11,0.22775790212874852,0.2590261835788117,0.7796101949025487,0.7968216509339224,0.95
12,0.22034937090882398,0.2490661230365761,0.7819548872180451,0.7899678650331392,0.95
13,0.21470159668366887,0.2674675522769084,0.7958271236959762,0.8008134163486644,0.95
