epoch,train_loss,f1,f1_macro,f1_weighted,balanced_accuracy,precision,recall,auroc,auprc,loss
1,0.42587444892755355,0.8762541806020067,0.8105408834044516,0.8351093683927268,0.817997405354405,0.89419795221843,0.8590163934426229,0.8962377638872507,0.9476022214701753,0.3765990583746283
2,0.3507410488494049,0.8805237315875614,0.8084929127251886,0.8354233540115713,0.8078900813775209,0.8790849673202614,0.8819672131147541,0.8976294374336597,0.9460905141176299,0.45004865760403173
3,0.2905919429341933,0.8764044943820225,0.7929192283230867,0.824132188155932,0.7856704800094351,0.8584905660377359,0.8950819672131147,0.8960726500766599,0.9454836395039716,0.5172098736186419
4,0.20935683802193475,0.8626817447495961,0.7733483073190359,0.8067477456376689,0.7686401698313481,0.8503184713375797,0.8754098360655738,0.8694539450406887,0.9312526202078703,0.7768394411247861
5,0.10901577638792502,0.8774583963691377,0.7603151012682693,0.8041119188059814,0.7379997641231277,0.8146067415730337,0.9508196721311475,0.878653143059323,0.9278684087561986,1.366736556688609
6,0.028368213075546055,0.8617886178861789,0.7752166532654338,0.8075836490470638,0.7725557259110745,0.8548387096774194,0.8688524590163934,0.8658804104257578,0.9233694359441954,1.3792637955424374
7,0.004140107494073798,0.8621236133122029,0.7618011062669964,0.7993090706127268,0.7516570350277155,0.8343558282208589,0.8918032786885246,0.8582497936077368,0.9122137038497073,1.727719711721014
8,0.0002394160365995162,0.8496732026143791,0.7581699346405228,0.7923806159100277,0.7571647599952824,0.8469055374592834,0.8524590163934426,0.8540865668121241,0.9155846719433284,1.8223599499258254
9,1.0748988694825604e-05,0.8621236133122029,0.7618011062669964,0.7993090706127268,0.7516570350277155,0.8343558282208589,0.8918032786885246,0.8506309706333294,0.9053775133209805,1.9592540979348851
10,5.985141063883195e-06,0.8506493506493507,0.7562070282658517,0.7915165451930158,0.753249203915556,0.842443729903537,0.8590163934426229,0.8573888430239416,0.9142767180919152,1.8827128928286623
11,2.6405896520888554e-06,0.8520325203252033,0.7593495934959349,0.7940013183915622,0.7568463262177143,0.8451612903225807,0.8590163934426229,0.8575539568345323,0.9144330960187035,1.889205273336113
12,2.451674072509822e-06,0.8534201954397395,0.7624765210775339,0.7964779849156559,0.7604434485198726,0.8478964401294499,0.8590163934426229,0.8559971694775327,0.9134891823555673,1.8956744358821311
13,1.964534015101333e-06,0.8534201954397395,0.7624765210775339,0.7964779849156559,0.7604434485198726,0.8478964401294499,0.8590163934426229,0.856952470810237,0.9141716656506558,1.935962509193597
14,1.3011973201658933e-06,0.8520325203252033,0.7593495934959349,0.7940013183915622,0.7568463262177143,0.8451612903225807,0.8590163934426229,0.8525533671423519,0.9085040340557266,1.9590091310532616
15,1.2139888786821627e-06,0.8534201954397395,0.7624765210775339,0.7964779849156559,0.7604434485198726,0.8478964401294499,0.8590163934426229,0.8547588158981012,0.9113769150666882,1.9661786750949044
16,1.2674147311176714e-06,0.8520325203252033,0.7593495934959349,0.7940013183915622,0.7568463262177143,0.8451612903225807,0.8590163934426229,0.8539686283759879,0.9099494158652214,2.0131752082629153
17,9.865706145033446e-07,0.8520325203252033,0.7593495934959349,0.7940013183915622,0.7568463262177143,0.8451612903225807,0.8590163934426229,0.8540511852812832,0.9099790226827724,2.030506626929335
18,6.061812292294926e-07,0.8520325203252033,0.7593495934959349,0.7940013183915622,0.7568463262177143,0.8451612903225807,0.8590163934426229,0.8542398867791013,0.9101143152717279,2.03850146995944
19,4.953652692225343e-07,0.8520325203252033,0.7593495934959349,0.7940013183915622,0.7568463262177143,0.8451612903225807,0.8590163934426229,0.8544993513386012,0.9102073663699192,2.093131674342745
20,2.96728775497888e-07,0.8520325203252033,0.7593495934959349,0.7940013183915622,0.7568463262177143,0.8451612903225807,0.8590163934426229,0.85222313952117,0.907358091016235,2.154332152883652
