epoch,train_loss,loss_bce,loss_div,val_loss,val_f1,val_auroc
1,0.5467927484491537,0.5467927484491537,0.0,0.5371924743792692,0.8450704225352113,0.7335324373651898
2,0.49850574750886406,0.49850574750886406,0.0,0.5381757051489034,0.8117647058823529,0.7423676787788286
3,0.4847732065895269,0.4847732065895269,0.0,0.5041618178122093,0.8505338078291815,0.776090924174548
4,0.4530259352610555,0.4530259352610555,0.0,0.5101769980649615,0.8306451612903226,0.7946739671478349
5,0.4459041356174059,0.4459041356174059,0.0,0.47857747412676555,0.8571428571428571,0.8273187323709972
6,0.4126352254994387,0.4126352254994387,0.0,0.49748542830131426,0.8218029350104822,0.8135058901609424
7,0.3768309242373636,0.3768309242373636,0.0,0.44215679612703795,0.8517110266159695,0.8398042143686744
8,0.3792537772204987,0.3792537772204987,0.0,0.44786022829844857,0.8393574297188755,0.8331259333001493
9,0.3711453665827596,0.3711453665827596,0.0,0.44417254407186235,0.8340080971659919,0.8353243736518998
10,0.3618853077682298,0.3618853077682298,0.0,0.447896140631624,0.8340248962655602,0.8442840550854488
