epoch,train_loss,f1,precision,recall,auroc,auprc,loss
1,1.1415353466885496,0.8681318681318682,0.7669902912621359,1.0,0.7705036919831225,0.9121731543259058,0.9642552011490921
2,1.017188139673449,0.8681318681318682,0.7669902912621359,1.0,0.7740308544303798,0.9133665042188087,0.96213793702936
3,0.9530352852953324,0.8677685950413223,0.7682926829268293,0.9968354430379747,0.7875131856540085,0.919201341705487,1.0154913138294874
4,0.899622244533059,0.8714918759231906,0.817174515235457,0.9335443037974683,0.788007647679325,0.9203283251846773,0.7015390913283341
5,0.8606599157296617,0.872992700729927,0.8102981029810298,0.9462025316455697,0.7963475738396625,0.923791177480252,0.6767171645267244
6,0.8186663552166797,0.8717948717948718,0.7927461139896373,0.9683544303797469,0.7991165611814346,0.9260315369184554,0.7584798682472582
7,0.7908879987463268,0.8781204111600588,0.8191780821917808,0.9462025316455697,0.8024294567510549,0.9279633586259128,0.924598473071589
8,0.7857279178910825,0.8746268656716418,0.827683615819209,0.9272151898734177,0.8035337552742615,0.9242329995739438,0.8205643148530033
9,0.7216103302632627,0.8715596330275229,0.8431952662721893,0.9018987341772152,0.8095002637130801,0.9266966536075174,0.8475340075063259
10,0.7350054636872502,0.8657187993680885,0.8643533123028391,0.8670886075949367,0.8107858649789029,0.9256861123528649,0.787860554692716
11,0.7205783441266791,0.8727272727272727,0.7819548872180451,0.9873417721518988,0.8184005801687764,0.9256621897936927,1.1522964914285891
12,0.7149176511908388,0.8833087149187593,0.8282548476454293,0.9462025316455697,0.8168347837552743,0.9238918795310342,0.9943257037798562
13,0.7674683186920633,0.8771384136858476,0.8623853211009175,0.8924050632911392,0.8186148470464135,0.924665685941521,0.9887908580845364
14,0.6957430742451702,0.8846153846153846,0.8305555555555556,0.9462025316455697,0.8220431170886077,0.9222115025831875,1.0707004816442716
15,0.7368554382787731,0.8627450980392157,0.8918918918918919,0.8354430379746836,0.8265756856540084,0.9294163168479963,0.8131148339867916
16,0.7345222714956352,0.888235294117647,0.8296703296703297,0.9556962025316456,0.8327070147679325,0.9276884453053256,0.7958518099297921
17,0.6882034659675376,0.8713826366559485,0.8856209150326797,0.8575949367088608,0.8320642141350211,0.926884116727939,0.9595319650298365
18,0.7299587871845757,0.8818897637795275,0.877742946708464,0.8860759493670886,0.8369099419831224,0.9299236634785006,0.7191310163739291
19,0.6855127922326535,0.8660130718954249,0.8952702702702703,0.8386075949367089,0.8407997099156118,0.9316342277020069,0.8144582289577166
20,0.6488741899102294,0.8847352024922118,0.8711656441717791,0.8987341772151899,0.8431236814345991,0.9329974540566857,0.6470734024861866
