epoch,train_loss,loss_bce,loss_div,val_loss,val_f1,val_auroc
1,0.6884030072932791,0.6884030072932791,0.0,0.6186971261399407,0.8517520215633423,0.7875068794716565
2,0.689452097568414,0.689452097568414,0.0,0.4730920830585944,0.8528072837632777,0.78979086406164
3,0.5805652657092163,0.5805652657092163,0.0,0.48729805736867343,0.8583333333333333,0.7941937259218492
4,0.5496350275750113,0.5496350275750113,0.0,0.45217980760346294,0.85997171145686,0.8169235002751789
5,0.5509914246802332,0.5509914246802332,0.0,0.6007615776879501,0.7587476979742173,0.7941937259218492
6,0.5214839403818521,0.5214839403818521,0.0,0.48101950952731365,0.8382838283828383,0.8274353329664281
7,0.5198892847543991,0.5198892847543991,0.0,0.627204781454359,0.6982248520710059,0.8254265272427078
8,0.5317841774681811,0.5317841774681811,0.0,0.4744983179680571,0.8654646324549237,0.8239405613648871
9,0.4968984730814288,0.4968984730814288,0.0,0.44429528650805017,0.8609077598828697,0.8221518987341773
10,0.5296514647779986,0.5296514647779986,0.0,0.5275565257075561,0.7900355871886121,0.8264722069345073
11,0.5046495904779721,0.5046495904779721,0.0,0.48992480119631415,0.8662952646239555,0.8225921849201981
12,0.48670502895455264,0.48670502895455264,0.0,0.49612555562250055,0.861878453038674,0.8248761695101816
13,0.5221419685815529,0.5221419685815529,0.0,0.5595372253260468,0.8598901098901099,0.8332416070445791
14,0.4675840705735382,0.4675840705735382,0.0,0.4359037948209412,0.8571428571428571,0.8313153549807375
15,0.4777805805007541,0.4777805805007541,0.0,0.45256607308675884,0.860832137733142,0.8246285085305449
16,0.47195152760619613,0.47195152760619613,0.0,0.46947366929767825,0.8684582743988685,0.8295542102366538
17,0.47995744177946686,0.47995744177946686,0.0,0.4641327297701522,0.8652482269503546,0.8298844248761695
18,0.4906051778376511,0.4906051778376511,0.0,0.4452943568608968,0.8703170028818443,0.8372317006053935
19,0.452879315668081,0.452879315668081,0.0,0.47542112818411325,0.8660084626234132,0.8300770500825537
20,0.4536617627912542,0.4536617627912542,0.0,0.4752609273333701,0.8716502115655853,0.8209135938359934
