epoch,train_loss,f1,f1_macro,f1_weighted,balanced_accuracy,precision,recall,auroc,auprc,loss
1,0.5982925937318135,0.8179419525065963,0.5604861277684496,0.6682082301693478,0.565140807707816,0.7398568019093079,0.9144542772861357,0.6636743702383225,0.8422320676066144,0.5950204979425694
2,0.5571806314182403,0.8298653610771114,0.4149326805385557,0.5885446807638928,0.5,0.7092050209205021,1.0,0.6694255215296789,0.8464887891079083,0.659579746269282
3,0.5481211546112652,0.8298653610771114,0.4149326805385557,0.5885446807638928,0.5,0.7092050209205021,1.0,0.6733728061798349,0.8490769433231558,0.5798812430024646
4,0.5236722506592204,0.8298653610771114,0.4149326805385557,0.5885446807638928,0.5,0.7092050209205021,1.0,0.6913690286708687,0.8586722936949786,0.6379342185154121
5,0.5211497531609736,0.8298653610771114,0.4149326805385557,0.5885446807638928,0.5,0.7092050209205021,1.0,0.7027439994906729,0.8646001779367688,0.5823887641459828
6,0.529980620745631,0.8298653610771114,0.4149326805385557,0.5885446807638928,0.5,0.7092050209205021,1.0,0.7130154283652723,0.8694252582160074,0.5935062824682211
7,0.5142869017024204,0.8298653610771114,0.4149326805385557,0.5885446807638928,0.5,0.7092050209205021,1.0,0.7282103520723244,0.8754396243444051,0.5900105776647144
8,0.5017400710373701,0.8298653610771114,0.4149326805385557,0.5885446807638928,0.5,0.7092050209205021,1.0,0.7392351605441312,0.8797973850539593,0.5392521135976623
9,0.5136436669693212,0.8298653610771114,0.4149326805385557,0.5885446807638928,0.5,0.7092050209205021,1.0,0.7483181596315867,0.8827843817103929,0.5454967064338748
10,0.4877490071814124,0.8298653610771114,0.4149326805385557,0.5885446807638928,0.5,0.7092050209205021,1.0,0.772818913011184,0.894131959269883,0.5238803370727156
11,0.4664448100926764,0.8423707440100883,0.5377497891829582,0.6652062556378244,0.5609706924725706,0.73568281938326,0.9852507374631269,0.793542157424503,0.9030527526435826,0.5030006679032138
12,0.4547949546931508,0.8433121019108281,0.5620069281483965,0.6797078376724265,0.5745315252223,0.742152466367713,0.976401179941003,0.7893402092485304,0.9009102121842332,0.5253950191591574
13,0.459453452970203,0.8541666666666666,0.6292109929078014,0.7233347057776195,0.6204664586914539,0.7645687645687645,0.967551622418879,0.8068377156681734,0.9076459689547556,0.48476312948570094
14,0.45240825283065383,0.8360450563204005,0.5008250759309009,0.641084481951612,0.539387958659621,0.7260869565217392,0.9852507374631269,0.8091933532819762,0.9094188249433471,0.5504160689260171
15,0.43518151821902323,0.8552456839309429,0.6591499355615306,0.7411983658416194,0.6439910018887545,0.7777777777777778,0.9498525073746312,0.8112731054094777,0.9096799570959546,0.4790039763291012
16,0.445625100232746,0.8351920693928129,0.47128730986419165,0.6235487155247027,0.5258271259098916,0.7200854700854701,0.9941002949852508,0.8112943273699624,0.9102331954785724,0.6356754353480359
17,0.4349683775380727,0.8571428571428571,0.6701173222912353,0.7483706841538386,0.6533074425415419,0.7829268292682927,0.9469026548672567,0.8137560747861887,0.9104139613176918,0.5043652290829056
18,0.43165560924416124,0.8445006321112516,0.5495230433283531,0.6729446285931642,0.5681649370768872,0.7389380530973452,0.9852507374631269,0.8168969249379259,0.911433779091877,0.5821088285002249
19,0.44586164948295004,0.8624833110814419,0.6824493850093201,0.7577773875499567,0.6634515396532332,0.7878048780487805,0.9528023598820059,0.8226268542687973,0.9134768442910269,0.4931396209171128
20,0.43204417067379935,0.847682119205298,0.6377714078613554,0.7256001573776495,0.6266526601727468,0.7692307692307693,0.943952802359882,0.8145518983043654,0.9115074270412185,0.515489109826886
