epoch,train_loss,val_loss,val_f1,val_auroc,val_threshold
1,0.3841467778452418,0.3049700867671233,0.793418647166362,0.8135238095238094,0.95
2,0.3027942654253407,0.30432521652143735,0.7927272727272727,0.8138412698412699,0.85
3,0.2838267962702296,0.26146683727319425,0.7735849056603774,0.8212698412698411,0.95
4,0.2665827655656771,0.2484646630115234,0.8079710144927537,0.8231587301587303,0.95
5,0.2546587857163765,0.23386634399111456,0.8280701754385965,0.830031746031746,0.9
6,0.26043835084208034,0.2425957419551336,0.7970749542961609,0.8206666666666667,0.95
7,0.24367608976635066,0.24390910981366268,0.8071428571428572,0.8186031746031747,0.95
8,0.23510625731538642,0.2521931018966895,0.8224956063268892,0.8243174603174602,0.95
9,0.22571777421981096,0.23333585606171534,0.8304498269896193,0.8247301587301588,0.9
10,0.2242078141055324,0.2375069223344326,0.8419243986254296,0.8305079365079363,0.9
11,0.2276589466597546,0.224680601977385,0.8444444444444444,0.8272698412698413,0.9
12,0.21735439647666432,0.2323606418302426,0.8393782383419689,0.8304444444444444,0.95
13,0.21784836072474717,0.23391779884696007,0.831304347826087,0.8267936507936507,0.9
14,0.21149613980457865,0.24395303729061896,0.8114901256732495,0.8240317460317459,0.9
15,0.22338243191215126,0.2232594467126406,0.841025641025641,0.8226349206349205,0.9
16,0.21915571179918267,0.22947030844023594,0.8050541516245487,0.8307619047619048,0.95
