epoch,train_loss,loss_bce,loss_div,val_loss,val_f1,val_auroc
1,0.5773672471504386,0.5773672471504386,0.0,0.5837800317463355,0.8512960436562074,0.694799119427628
2,0.5499494554611241,0.5499494554611241,0.0,0.5764763254992094,0.8575624082232012,0.6696477710511833
3,0.5386655084425356,0.5386655084425356,0.0,0.5447646813022011,0.8546762589928057,0.681810676940011
4,0.5386230483105997,0.5386230483105997,0.0,0.5490740732637747,0.8550295857988166,0.6904512933406715
5,0.5284931804167061,0.5284931804167061,0.0,0.5343633307243445,0.8694404591104734,0.7057237204182718
6,0.5275259079729638,0.5275259079729638,0.0,0.560236285084085,0.8454545454545455,0.7179141441937259
7,0.5186722883727493,0.5186722883727493,0.0,0.5136841158717524,0.8591749644381224,0.711557512383049
8,0.519991150716456,0.519991150716456,0.0,0.5250707033269644,0.8528528528528528,0.7214364336818931
9,0.5170617680542353,0.5170617680542353,0.0,0.5090382478076731,0.8646288209606987,0.7389928453494772
10,0.5169497542991871,0.5169497542991871,0.0,0.5239230046208663,0.8467374810318664,0.7432581177765549
