segment_id,source_dataset,source_recording_id,speaker_id,speaker_role,age_months,age_band,start_time_sec,end_time_sec,duration_sec,audio_path,sample_rate,transcript,phonetic_transcript,vocalization_type,quality_score,split,usable_for_training,childrenization_pitch_shift_semitones,childrenization_duration_stretch
librispeech_5022-29411-0052,cleese_childrenized_librispeech,5022-29411-0052,5022,target_child,16,14_18_months,0.0,14.6173,14.6173,data/segments/cleese_childrenized/librispeech_a73e1e7a33.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0470805830103709
prov_adult_ethan_020419_MOT_1908168_1909991,cleese_childrenized_providence_adults,020419,ethan_MOT,target_child,16,14_18_months,0.0,1.9594,1.9594,data/segments/cleese_childrenized/providence_adults_0773de9ff4.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0748317925397337
playlogue_ADULT_ew_54ec_21160_66520_67640,cleese_childrenized_playlogue_adults,ew_54ec_21160,ew_ADULT_ew_54ec_21160,target_child,16,14_18_months,0.0,1.0397,1.0397,data/segments/cleese_childrenized/playlogue_adults_d5001730d6.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9282891960385865
librispeech_250-142286-0021,cleese_childrenized_librispeech,250-142286-0021,250,target_child,16,14_18_months,0.0,15.9020,15.9020,data/segments/cleese_childrenized/librispeech_dbd97e5efd.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0573195369922135
librispeech_3879-173592-0003,cleese_childrenized_librispeech,3879-173592-0003,3879,target_child,16,14_18_months,0.0,5.6593,5.6593,data/segments/cleese_childrenized/librispeech_1c0e0fa924.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9867888061731456
playlogue_ADULT_ew_42pc_12077_265800_266760,cleese_childrenized_playlogue_adults,ew_42pc_12077,ew_ADULT_ew_42pc_12077,target_child,16,14_18_months,0.0,0.9610,0.9610,data/segments/cleese_childrenized/playlogue_adults_6b72b1488b.wav,16000,,,cleese_childrenized,0.96,train,True,6.0,1.001015497144482
librispeech_7780-274562-0006,cleese_childrenized_librispeech,7780-274562-0006,7780,target_child,16,14_18_months,0.0,15.8366,15.8366,data/segments/cleese_childrenized/librispeech_fa7a46e12d.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0526187848868267
prov_adult_alex_011127_GRA_1104381_1106815,cleese_childrenized_providence_adults,011127,alex_GRA,target_child,16,14_18_months,0.0,2.6709,2.6709,data/segments/cleese_childrenized/providence_adults_9f2c7226b2.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,1.0973359510813092
prov_adult_ethan_010201_MOT_1728491_1733228,cleese_childrenized_providence_adults,010201,ethan_MOT,target_child,16,14_18_months,0.0,4.8797,4.8797,data/segments/cleese_childrenized/providence_adults_6c6032ea55.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0301353963168602
prov_adult_ethan_010926_MOT_3043391_3048158,cleese_childrenized_providence_adults,010926,ethan_MOT,target_child,16,14_18_months,0.0,4.8602,4.8602,data/segments/cleese_childrenized/providence_adults_cd56e982f9.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0195669677895114
