segment_id,source_dataset,source_recording_id,speaker_id,speaker_role,age_months,age_band,start_time_sec,end_time_sec,duration_sec,audio_path,sample_rate,transcript,phonetic_transcript,vocalization_type,quality_score,split,usable_for_training,childrenization_pitch_factor,childrenization_spectral_warp,childrenization_duration_stretch
librispeech_2691-156745-0009,world_childrenized_librispeech,2691-156745-0009,2691,target_child,16,14_18_months,0.0,12.9917,12.9917,data/segments/world_childrenized/librispeech_aba6df7fe2.wav,16000,,,world_childrenized,1.0,train,True,1.5934136344296226,1.2328192117653465,1.1411248511468817
prov_adult_ethan_010926_MOT_1412780_1417613,world_childrenized_providence_adults,010926,ethan_MOT,target_child,16,14_18_months,0.0,5.3866,5.3866,data/segments/world_childrenized/providence_adults_91e8a1cbe1.wav,16000,,,world_childrenized,1.0,train,True,1.1008305299173455,1.3302453157685863,1.1140887193264297
librispeech_3374-298026-0001,world_childrenized_librispeech,3374-298026-0001,3374,target_child,16,14_18_months,0.0,13.9074,13.9074,data/segments/world_childrenized/librispeech_f617183c29.wav,16000,,,world_childrenized,1.0,train,True,1.440917723168601,1.2562752509397808,1.1170611034865283
prov_adult_lily_020115_MOT_1201090_1203675,world_childrenized_providence_adults,020115,lily_MOT,target_child,16,14_18_months,0.0,2.6947,2.6947,data/segments/world_childrenized/providence_adults_018ecc8746.wav,16000,,,world_childrenized,1.0,train,True,1.4464872226586598,1.2322287516438344,1.0404375700348134
prov_adult_lily_010213_MOT_189831_191128,world_childrenized_providence_adults,010213,lily_MOT,target_child,16,14_18_months,0.0,1.3764,1.3764,data/segments/world_childrenized/providence_adults_59aa0f59c7.wav,16000,,,world_childrenized,1.0,train,True,0.8521595314067733,1.2877376702938501,1.0587583162443304
prov_adult_ethan_020025_MOT_1737633_1741015,world_childrenized_providence_adults,020025,ethan_MOT,target_child,16,14_18_months,0.0,3.5624,3.5624,data/segments/world_childrenized/providence_adults_0ef7cd4dca.wav,16000,,,world_childrenized,1.0,train,True,3.2800105452892905,1.2544973240060837,1.0524074351971686
prov_adult_alex_020102_MOT_1913425_1922050,world_childrenized_providence_adults,020102,alex_MOT,target_child,16,14_18_months,0.0,9.2587,9.2587,data/segments/world_childrenized/providence_adults_912b5051a6.wav,16000,,,world_childrenized,1.0,train,True,0.9350305838869036,1.2752237614935984,1.0728560729257524
prov_adult_alex_030327_MOT_1685895_1688941,world_childrenized_providence_adults,030327,alex_MOT,target_child,16,14_18_months,0.0,3.4673,3.4673,data/segments/world_childrenized/providence_adults_db4ea3e6dc.wav,16000,,,world_childrenized,1.0,train,True,1.4504440403865553,1.3857820317737881,1.1368199541397137
prov_adult_lily_011009_MOT_1256576_1259118,world_childrenized_providence_adults,011009,lily_MOT,target_child,16,14_18_months,0.0,2.9217,2.9217,data/segments/world_childrenized/providence_adults_e92db25aeb.wav,16000,,,world_childrenized,1.0,train,True,1.6439105948338768,1.3288093841383657,1.1480207274835335
prov_adult_alex_020411_MOT_950880_952043,world_childrenized_providence_adults,020411,alex_MOT,target_child,16,14_18_months,0.0,1.2645,1.2645,data/segments/world_childrenized/providence_adults_8b09552712.wav,16000,,,world_childrenized,1.0,train,True,2.90426828019829,1.3650331905366366,1.0854278135114517
prov_adult_ethan_010105_MOT_173480_176911,world_childrenized_providence_adults,010105,ethan_MOT,target_child,16,14_18_months,0.0,3.7256,3.7256,data/segments/world_childrenized/providence_adults_2604bde902.wav,16000,,,world_childrenized,1.0,train,True,1.310300425064614,1.217331897416233,1.0845910402773924
prov_adult_lily_020115_MOT_2119980_2121250,world_childrenized_providence_adults,020115,lily_MOT,target_child,16,14_18_months,0.0,1.4547,1.4547,data/segments/world_childrenized/providence_adults_7031896c07.wav,16000,,,world_childrenized,1.0,train,True,1.1428975854641785,1.373476201292882,1.1409428107902806
prov_adult_lily_010117_MOT_2529063_2530790,world_childrenized_providence_adults,010117,lily_MOT,target_child,16,14_18_months,0.0,1.8824,1.8824,data/segments/world_childrenized/providence_adults_62590d8d33.wav,16000,,,world_childrenized,1.0,train,True,1.1711823349274906,1.3594502178925372,1.0880803410518978
prov_adult_lily_020409_MOT_2813970_2814792,world_childrenized_providence_adults,020409,lily_MOT,target_child,16,14_18_months,0.0,0.8629,0.8629,data/segments/world_childrenized/providence_adults_8af2ce2053.wav,16000,,,world_childrenized,0.822,train,True,1.3158952374051955,1.2675833674253696,1.045914618255507
prov_adult_lily_020227_MOT_992370_993978,world_childrenized_providence_adults,020227,lily_MOT,target_child,16,14_18_months,0.0,1.7756,1.7756,data/segments/world_childrenized/providence_adults_7d6974ae38.wav,16000,,,world_childrenized,1.0,train,True,0.8566435360710493,1.3595140683386429,1.102878337220528
