segment_id,source_dataset,source_recording_id,speaker_id,speaker_role,age_months,age_band,start_time_sec,end_time_sec,duration_sec,audio_path,sample_rate,transcript,phonetic_transcript,vocalization_type,quality_score,split,usable_for_training,childrenization_pitch_shift_semitones,childrenization_duration_stretch
playlogue_ADULT_gleason_mother_frank_1461060_1464240,cleese_childrenized_playlogue_adults,gleason_mother_frank,gleason_ADULT_gleason_mother_frank,target_child,16,14_18_months,0.0,3.2532,3.2532,data/segments/cleese_childrenized/playlogue_adults_5622becf04.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.023006305434181
prov_adult_lily_010719_MOT_270823_272775,cleese_childrenized_providence_adults,010719,lily_MOT,target_child,16,14_18_months,0.0,1.9863,1.9863,data/segments/cleese_childrenized/providence_adults_2265bddf4f.wav,16000,,,cleese_childrenized,1.0,train,True,6.320259502229039,1.0175421391450097
prov_adult_lily_010102_MOT_30370_31013,cleese_childrenized_providence_adults,010102,lily_MOT,target_child,16,14_18_months,0.0,0.7003,0.7003,data/segments/cleese_childrenized/providence_adults_efa66d4461.wav,16000,,,cleese_childrenized,0.643,train,True,6.0,1.0890802699551185
prov_adult_alex_020810_MOT_1574375_1576741,cleese_childrenized_providence_adults,020810,alex_MOT,target_child,16,14_18_months,0.0,2.4872,2.4872,data/segments/cleese_childrenized/providence_adults_7323986c04.wav,16000,,,cleese_childrenized,1.0,train,True,6.586855492840899,1.0512263189657907
prov_adult_alex_030200_MOT_3197010_3198206,cleese_childrenized_providence_adults,030200,alex_MOT,target_child,16,14_18_months,0.0,1.1358,1.1358,data/segments/cleese_childrenized/providence_adults_717e7d6219.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9496244051768837
librispeech_909-131045-0034,cleese_childrenized_librispeech,909-131045-0034,909,target_child,16,14_18_months,0.0,15.2530,15.2530,data/segments/cleese_childrenized/librispeech_402fad385c.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,0.9736977769488069
prov_adult_ethan_021101_MOT_14981_18523,cleese_childrenized_providence_adults,021101,ethan_MOT,target_child,16,14_18_months,0.0,3.5326,3.5326,data/segments/cleese_childrenized/providence_adults_0d33bee04e.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9973330924989287
prov_adult_lily_010827_MOT_750905_751651,cleese_childrenized_providence_adults,010827,lily_MOT,target_child,16,14_18_months,0.0,0.8103,0.8103,data/segments/cleese_childrenized/providence_adults_d1816fb6e5.wav,16000,,,cleese_childrenized,0.746,train,True,6.0,1.08614083340813
librispeech_7505-83618-0015,cleese_childrenized_librispeech,7505-83618-0015,7505,target_child,16,14_18_months,0.0,15.4588,15.4588,data/segments/cleese_childrenized/librispeech_3b4a58a1b4.wav,16000,,,cleese_childrenized,1.0,train,True,10.984568398705614,1.095205641549601
prov_adult_lily_010508_MOT_2676775_2679491,cleese_childrenized_providence_adults,010508,lily_MOT,target_child,16,14_18_months,0.0,2.6125,2.6125,data/segments/cleese_childrenized/providence_adults_63514e7056.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,0.9618943207560751
prov_adult_lily_020004_MOT_889865_904060,cleese_childrenized_providence_adults,020004,lily_MOT,target_child,16,14_18_months,0.0,15.2616,15.2616,data/segments/cleese_childrenized/providence_adults_6a5faec4a3.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0751349921113582
prov_adult_alex_030410_MOT_757110_758331,cleese_childrenized_providence_adults,030410,alex_MOT,target_child,16,14_18_months,0.0,1.2672,1.2672,data/segments/cleese_childrenized/providence_adults_6a7dec2c9f.wav,16000,,,cleese_childrenized,1.0,train,True,7.741842093062206,1.0378514163411983
prov_adult_lily_020604_MOT_875233_877930,cleese_childrenized_providence_adults,020604,lily_MOT,target_child,16,14_18_months,0.0,2.6941,2.6941,data/segments/cleese_childrenized/providence_adults_db77d24604.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9989139368970013
