segment_id,source_dataset,source_recording_id,speaker_id,speaker_role,age_months,age_band,start_time_sec,end_time_sec,duration_sec,audio_path,sample_rate,transcript,phonetic_transcript,vocalization_type,quality_score,split,usable_for_training,childrenization_pitch_factor,childrenization_spectral_warp,childrenization_duration_stretch
prov_adult_ethan_010201_MOT_2595843_2596850,world_childrenized_providence_adults,010201,ethan_MOT,target_child,16,14_18_months,0.0,1.1406,1.1406,data/segments/world_childrenized/providence_adults_ab1d392b4d.wav,16000,,,world_childrenized,1.0,train,True,1.8246213532523348,1.278818392166027,1.1293378682066897
prov_adult_lily_011009_MOT_406515_408346,world_childrenized_providence_adults,011009,lily_MOT,target_child,16,14_18_months,0.0,1.8554,1.8554,data/segments/world_childrenized/providence_adults_a6d10e9995.wav,16000,,,world_childrenized,1.0,train,True,0.7319508257578937,1.3620292666920584,1.0111243958563318
playlogue_ADULT_ew_42pc_22103_530040_531819,world_childrenized_playlogue_adults,ew_42pc_22103,ew_ADULT_ew_42pc_22103,target_child,16,14_18_months,0.0,2.0382,2.0382,data/segments/world_childrenized/playlogue_adults_ecd9cfcaf1.wav,16000,,,world_childrenized,1.0,train,True,1.1356119053805154,1.3503378456627302,1.1418330888672414
librispeech_1926-147979-0034,world_childrenized_librispeech,1926-147979-0034,1926,target_child,16,14_18_months,0.0,16.6064,16.6064,data/segments/world_childrenized/librispeech_399bbad2ea.wav,16000,,,world_childrenized,1.0,train,True,1.2067735295957147,1.391458050261279,1.1281485121427686
prov_adult_ethan_001104_MOT_957236_959081,world_childrenized_providence_adults,001104,ethan_MOT,target_child,16,14_18_months,0.0,2.0736,2.0736,data/segments/world_childrenized/providence_adults_dae0afbd0e.wav,16000,,,world_childrenized,1.0,train,True,0.8193636354215603,1.2464317555293685,1.1208747992965233
prov_adult_ethan_010726_MOT_2468430_2473031,world_childrenized_providence_adults,010726,ethan_MOT,target_child,16,14_18_months,0.0,5.2904,5.2904,data/segments/world_childrenized/providence_adults_e0ed1baf56.wav,16000,,,world_childrenized,1.0,train,True,2.1249301259225737,1.360294871569617,1.1488359061117068
prov_adult_lily_010117_MOT_1086816_1089446,world_childrenized_providence_adults,010117,lily_MOT,target_child,16,14_18_months,0.0,2.7473,2.7473,data/segments/world_childrenized/providence_adults_02277653a3.wav,16000,,,world_childrenized,1.0,train,True,0.6854358924792312,1.3055715321157897,1.0426013326574917
prov_adult_lily_010202_MOT_604145_607665,world_childrenized_providence_adults,010202,lily_MOT,target_child,16,14_18_months,0.0,3.6263,3.6263,data/segments/world_childrenized/providence_adults_0e9f33f4f8.wav,16000,,,world_childrenized,1.0,train,True,0.975658481953995,1.251233304555289,1.0287376894236548
playlogue_ADULT_gleason_father_guy_1561300_1562040,world_childrenized_playlogue_adults,gleason_father_guy,gleason_ADULT_gleason_father_guy,target_child,16,14_18_months,0.0,0.7471,0.7471,data/segments/world_childrenized/playlogue_adults_303eaa7892.wav,16000,,,world_childrenized,0.74,train,True,3.19768830692462,1.232081574069705,1.0027726235098302
prov_adult_lily_011126_MOT_1541788_1547828,world_childrenized_providence_adults,011126,lily_MOT,target_child,16,14_18_months,0.0,6.4800,6.4800,data/segments/world_childrenized/providence_adults_3e941ec8b0.wav,16000,,,world_childrenized,1.0,train,True,1.0515440621629588,1.2862528623942093,1.0719591367838903
prov_adult_alex_030200_MOT_97741_101521,world_childrenized_providence_adults,030200,alex_MOT,target_child,16,14_18_months,0.0,3.7980,3.7980,data/segments/world_childrenized/providence_adults_470bcffcf9.wav,16000,,,world_childrenized,1.0,train,True,1.602093842382257,1.2488988147137299,1.0034338911380214
prov_adult_alex_030200_MOT_1917328_1918045,world_childrenized_providence_adults,030200,alex_MOT,target_child,16,14_18_months,0.0,0.7833,0.7833,data/segments/world_childrenized/providence_adults_a8a649ac74.wav,16000,,,world_childrenized,0.717,train,True,0.8695263354259103,1.3786829709272395,1.0878552959878098
prov_adult_alex_030103_MOT_2376650_2379908,world_childrenized_providence_adults,030103,alex_MOT,target_child,16,14_18_months,0.0,3.2942,3.2942,data/segments/world_childrenized/providence_adults_4dec13cfb1.wav,16000,,,world_childrenized,1.0,train,True,1.7991248010150427,1.2445065860162388,1.0104905646007056
prov_adult_lily_020201_MOT_1137851_1140423,world_childrenized_providence_adults,020201,lily_MOT,target_child,16,14_18_months,0.0,2.7609,2.7609,data/segments/world_childrenized/providence_adults_17c1feb98d.wav,16000,,,world_childrenized,1.0,train,True,0.7141401803671052,1.2032280159072763,1.072178782605085
prov_adult_alex_010526_MOT_924226_928286,world_childrenized_providence_adults,010526,alex_MOT,target_child,16,14_18_months,0.0,4.1834,4.1834,data/segments/world_childrenized/providence_adults_36107c6b1d.wav,16000,,,world_childrenized,1.0,train,True,1.3173020739062502,1.294137067458009,1.0291359009596703
