segment_id,source_dataset,source_recording_id,speaker_id,speaker_role,age_months,age_band,start_time_sec,end_time_sec,duration_sec,audio_path,sample_rate,transcript,phonetic_transcript,vocalization_type,quality_score,split,usable_for_training,childrenization_pitch_shift_semitones,childrenization_duration_stretch
prov_adult_ethan_010201_MOT_2595843_2596850,cleese_childrenized_providence_adults,010201,ethan_MOT,target_child,16,14_18_months,0.0,0.9989,0.9989,data/segments/cleese_childrenized/providence_adults_ab1d392b4d.wav,16000,,,cleese_childrenized,1.0,train,True,10.256467329184488,0.9909365529494243
prov_adult_lily_011009_MOT_406515_408346,cleese_childrenized_providence_adults,011009,lily_MOT,target_child,16,14_18_months,0.0,1.9673,1.9673,data/segments/cleese_childrenized/providence_adults_a6d10e9995.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0744328808987347
playlogue_ADULT_ew_42pc_22103_530040_531819,cleese_childrenized_playlogue_adults,ew_42pc_22103,ew_ADULT_ew_42pc_22103,target_child,16,14_18_months,0.0,1.6614,1.6614,data/segments/cleese_childrenized/playlogue_adults_ecd9cfcaf1.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9333492750275983
librispeech_1926-147979-0034,cleese_childrenized_librispeech,1926-147979-0034,1926,target_child,16,14_18_months,0.0,15.5288,15.5288,data/segments/cleese_childrenized/librispeech_399bbad2ea.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0553040610964572
prov_adult_ethan_001104_MOT_957236_959081,cleese_childrenized_providence_adults,001104,ethan_MOT,target_child,16,14_18_months,0.0,1.8288,1.8288,data/segments/cleese_childrenized/providence_adults_dae0afbd0e.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9912090518856289
prov_adult_ethan_010726_MOT_2468430_2473031,cleese_childrenized_providence_adults,010726,ethan_MOT,target_child,16,14_18_months,0.0,4.9404,4.9404,data/segments/cleese_childrenized/providence_adults_e0ed1baf56.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,1.0737782145713226
prov_adult_lily_010117_MOT_1086816_1089446,cleese_childrenized_providence_adults,010117,lily_MOT,target_child,16,14_18_months,0.0,2.5295,2.5295,data/segments/cleese_childrenized/providence_adults_02277653a3.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9617885799764317
prov_adult_lily_010202_MOT_604145_607665,cleese_childrenized_providence_adults,010202,lily_MOT,target_child,16,14_18_months,0.0,3.5541,3.5541,data/segments/cleese_childrenized/providence_adults_0e9f33f4f8.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0096952365358773
playlogue_ADULT_gleason_father_guy_1561300_1562040,cleese_childrenized_playlogue_adults,gleason_father_guy,gleason_ADULT_gleason_father_guy,target_child,16,14_18_months,0.0,0.8129,0.8129,data/segments/cleese_childrenized/playlogue_adults_303eaa7892.wav,16000,,,cleese_childrenized,0.74,train,True,12.0,1.0986030873340484
prov_adult_lily_011126_MOT_1541788_1547828,cleese_childrenized_providence_adults,011126,lily_MOT,target_child,16,14_18_months,0.0,6.1307,6.1307,data/segments/cleese_childrenized/providence_adults_3e941ec8b0.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0150143789042108
prov_adult_alex_030200_MOT_97741_101521,cleese_childrenized_providence_adults,030200,alex_MOT,target_child,16,14_18_months,0.0,3.6233,3.6233,data/segments/cleese_childrenized/providence_adults_470bcffcf9.wav,16000,,,cleese_childrenized,1.0,train,True,8.19561378314431,0.9585248812194478
prov_adult_alex_030200_MOT_1917328_1918045,cleese_childrenized_providence_adults,030200,alex_MOT,target_child,16,14_18_months,0.0,0.6844,0.6844,data/segments/cleese_childrenized/providence_adults_a8a649ac74.wav,16000,,,cleese_childrenized,0.717,train,True,6.0,0.9544852273083858
prov_adult_alex_030103_MOT_2376650_2379908,cleese_childrenized_providence_adults,030103,alex_MOT,target_child,16,14_18_months,0.0,3.0914,3.0914,data/segments/cleese_childrenized/providence_adults_4dec13cfb1.wav,16000,,,cleese_childrenized,1.0,train,True,9.227728572240789,0.9488734166627346
prov_adult_lily_020201_MOT_1137851_1140423,cleese_childrenized_providence_adults,020201,lily_MOT,target_child,16,14_18_months,0.0,2.7588,2.7588,data/segments/cleese_childrenized/providence_adults_17c1feb98d.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.072607042918215
prov_adult_alex_010526_MOT_924226_928286,cleese_childrenized_providence_adults,010526,alex_MOT,target_child,16,14_18_months,0.0,4.0858,4.0858,data/segments/cleese_childrenized/providence_adults_36107c6b1d.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0063509641406685
librispeech_6848-76049-0015,cleese_childrenized_librispeech,6848-76049-0015,6848,target_child,16,14_18_months,0.0,14.3589,14.3589,data/segments/cleese_childrenized/librispeech_88bc1017cd.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,0.964008933242357
prov_adult_ethan_001121_MOT_644413_647110,cleese_childrenized_providence_adults,001121,ethan_MOT,target_child,16,14_18_months,0.0,2.5564,2.5564,data/segments/cleese_childrenized/providence_adults_266977ccd0.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,0.9478569648670946
prov_adult_alex_030327_MOT_1543333_1544203,cleese_childrenized_providence_adults,030327,alex_MOT,target_child,16,14_18_months,0.0,0.8921,0.8921,data/segments/cleese_childrenized/providence_adults_17a840d238.wav,16000,,,cleese_childrenized,0.87,train,True,10.023831693903068,1.025426355185372
prov_adult_alex_020012_MOT_918365_931636,cleese_childrenized_providence_adults,020012,alex_MOT,target_child,16,14_18_months,0.0,12.7409,12.7409,data/segments/cleese_childrenized/providence_adults_7c3a702914.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,0.9600559274146149
librispeech_60-121082-0029,cleese_childrenized_librispeech,60-121082-0029,60,target_child,16,14_18_months,0.0,17.4709,17.4709,data/segments/cleese_childrenized/librispeech_9200baaaa9.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,1.0851477776612244
librispeech_87-121553-0096,cleese_childrenized_librispeech,87-121553-0096,87,target_child,16,14_18_months,0.0,15.3358,15.3358,data/segments/cleese_childrenized/librispeech_5693754149.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0066145391261023
prov_adult_ethan_010201_MOT_2482561_2485228,cleese_childrenized_providence_adults,010201,ethan_MOT,target_child,16,14_18_months,0.0,2.6796,2.6796,data/segments/cleese_childrenized/providence_adults_e4b71d0656.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0047233607122084
librispeech_5393-19219-0050,cleese_childrenized_librispeech,5393-19219-0050,5393,target_child,16,14_18_months,0.0,14.6361,14.6361,data/segments/cleese_childrenized/librispeech_067881f964.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.064058780099395
librispeech_6531-61334-0015,cleese_childrenized_librispeech,6531-61334-0015,6531,target_child,16,14_18_months,0.0,8.9133,8.9133,data/segments/cleese_childrenized/librispeech_cb15b41d4b.wav,16000,,,cleese_childrenized,1.0,train,True,9.6755098032165,0.9382464069370261
prov_adult_lily_020526_OPE_543551_556246,cleese_childrenized_providence_adults,020526,lily_OPE,target_child,16,14_18_months,0.0,12.6950,12.6950,data/segments/cleese_childrenized/providence_adults_eccced612b.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,0.9998346274678808
playlogue_ADULT_ew_42ec_11023_353360_355320,cleese_childrenized_playlogue_adults,ew_42ec_11023,ew_ADULT_ew_42ec_11023,target_child,16,14_18_months,0.0,1.8509,1.8509,data/segments/cleese_childrenized/playlogue_adults_90626e00d0.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9443563044893921
prov_adult_alex_020810_MOT_2048659_2049926,cleese_childrenized_providence_adults,020810,alex_MOT,target_child,16,14_18_months,0.0,1.1959,1.1959,data/segments/cleese_childrenized/providence_adults_5903836dab.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,0.9438977640824027
