segment_id,source_dataset,source_recording_id,speaker_id,speaker_role,age_months,age_band,start_time_sec,end_time_sec,duration_sec,audio_path,sample_rate,transcript,phonetic_transcript,vocalization_type,quality_score,split,usable_for_training,childrenization_pitch_shift_semitones,childrenization_duration_stretch
playlogue_ADULT_ew_42pc_22108_462700_463640,cleese_childrenized_playlogue_adults,ew_42pc_22108,ew_ADULT_ew_42pc_22108,target_child,16,14_18_months,0.0,0.9331,0.9331,data/segments/cleese_childrenized/playlogue_adults_f446c80f8b.wav,16000,,,cleese_childrenized,0.94,train,True,6.0,0.9927182565753881
prov_adult_lily_010117_MOT_251513_254281,cleese_childrenized_providence_adults,010117,lily_MOT,target_child,16,14_18_months,0.0,3.0237,3.0237,data/segments/cleese_childrenized/providence_adults_76ead2154c.wav,16000,,,cleese_childrenized,1.0,train,True,9.559901742688599,1.0923714628772392
prov_adult_alex_030214_MOT_220963_221799,cleese_childrenized_providence_adults,030214,alex_MOT,target_child,16,14_18_months,0.0,0.8968,0.8968,data/segments/cleese_childrenized/providence_adults_cb3b47e8b8.wav,16000,,,cleese_childrenized,0.837,train,True,6.0,1.071452647595753
prov_adult_lily_020305_MOT_248213_252516,cleese_childrenized_providence_adults,020305,lily_MOT,target_child,16,14_18_months,0.0,4.1516,4.1516,data/segments/cleese_childrenized/providence_adults_7525c02141.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9648204678286958
prov_adult_lily_020215a_MOT_2069626_2071505,cleese_childrenized_providence_adults,020215a,lily_MOT,target_child,16,14_18_months,0.0,1.9246,1.9246,data/segments/cleese_childrenized/providence_adults_b45479a7eb.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0242929343110487
prov_adult_alex_011127_MOT_2865188_2866108,cleese_childrenized_providence_adults,011127,alex_MOT,target_child,16,14_18_months,0.0,0.8988,0.8988,data/segments/cleese_childrenized/providence_adults_d685a0b72c.wav,16000,,,cleese_childrenized,0.92,train,True,12.0,0.9769675943234268
prov_adult_lily_010228_MOT_3461826_3465590,cleese_childrenized_providence_adults,010228,lily_MOT,target_child,16,14_18_months,0.0,3.5461,3.5461,data/segments/cleese_childrenized/providence_adults_0a70d4d0c8.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9421100062470218
prov_adult_ethan_010228_MOT_2145230_2149180,cleese_childrenized_providence_adults,010228,ethan_MOT,target_child,16,14_18_months,0.0,3.7534,3.7534,data/segments/cleese_childrenized/providence_adults_1358d124c7.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9502316458642106
prov_adult_lily_010423_MOT_915840_920500,cleese_childrenized_providence_adults,010423,lily_MOT,target_child,16,14_18_months,0.0,4.5503,4.5503,data/segments/cleese_childrenized/providence_adults_4a79052653.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,0.9764593441167796
playlogue_ADULT_ew_54ec_22118_285840_292299,cleese_childrenized_playlogue_adults,ew_54ec_22118,ew_ADULT_ew_54ec_22118,target_child,16,14_18_months,0.0,6.4788,6.4788,data/segments/cleese_childrenized/playlogue_adults_4dfbaa2156.wav,16000,,,cleese_childrenized,1.0,train,True,9.628931073066246,1.0029112233764181
playlogue_ADULT_ew_42ec_22120_868400_876180,cleese_childrenized_playlogue_adults,ew_42ec_22120,ew_ADULT_ew_42ec_22120,target_child,16,14_18_months,0.0,7.9168,7.9168,data/segments/cleese_childrenized/playlogue_adults_078b26ef1e.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0175732789472511
prov_adult_ethan_020725_MOT_841943_843478,cleese_childrenized_providence_adults,020725,ethan_MOT,target_child,16,14_18_months,0.0,1.4804,1.4804,data/segments/cleese_childrenized/providence_adults_75b6a8834a.wav,16000,,,cleese_childrenized,1.0,train,True,9.509333066541164,0.9644267588921386
librispeech_2952-407-0011,cleese_childrenized_librispeech,2952-407-0011,2952,target_child,16,14_18_months,0.0,10.2487,10.2487,data/segments/cleese_childrenized/librispeech_349bf4bf6d.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,0.93809975312175
prov_adult_alex_010526_MOT_1192578_1196176,cleese_childrenized_providence_adults,010526,alex_MOT,target_child,16,14_18_months,0.0,3.6075,3.6075,data/segments/cleese_childrenized/providence_adults_6b560b90e8.wav,16000,,,cleese_childrenized,1.0,train,True,6.380680750475824,1.0026478773576797
prov_adult_ethan_001121_MOT_3047343_3049087,cleese_childrenized_providence_adults,001121,ethan_MOT,target_child,16,14_18_months,0.0,1.6203,1.6203,data/segments/cleese_childrenized/providence_adults_5e4d743766.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9285385537901256
prov_adult_lily_020402_MOT_337360_343032,cleese_childrenized_providence_adults,020402,lily_MOT,target_child,16,14_18_months,0.0,5.9294,5.9294,data/segments/cleese_childrenized/providence_adults_d694c157b8.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.045383836157285
playlogue_ADULT_ew_42pc_12071_535020_536420,cleese_childrenized_playlogue_adults,ew_42pc_12071,ew_ADULT_ew_42pc_12071,target_child,16,14_18_months,0.0,1.4689,1.4689,data/segments/cleese_childrenized/playlogue_adults_735df4b2bd.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,1.0492499600479925
prov_adult_lily_011022_MOT_1523455_1525321,cleese_childrenized_providence_adults,011022,lily_MOT,target_child,16,14_18_months,0.0,2.0501,2.0501,data/segments/cleese_childrenized/providence_adults_f62fdc3db0.wav,16000,,,cleese_childrenized,1.0,train,True,6.529460650399291,1.0986492347445516
librispeech_3112-9555-0085,cleese_childrenized_librispeech,3112-9555-0085,3112,target_child,16,14_18_months,0.0,14.5808,14.5808,data/segments/cleese_childrenized/librispeech_03be9e7105.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0093979049379682
prov_adult_alex_020102_MOT_3012185_3014245,cleese_childrenized_providence_adults,020102,alex_MOT,target_child,16,14_18_months,0.0,2.0811,2.0811,data/segments/cleese_childrenized/providence_adults_2b11d40b00.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0102153482790635
prov_adult_alex_020810_MOT_181313_183790,cleese_childrenized_providence_adults,020810,alex_MOT,target_child,16,14_18_months,0.0,2.2829,2.2829,data/segments/cleese_childrenized/providence_adults_72c1a75e48.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,0.9216435629549693
librispeech_4340-15220-0091,cleese_childrenized_librispeech,4340-15220-0091,4340,target_child,16,14_18_months,0.0,14.3664,14.3664,data/segments/cleese_childrenized/librispeech_ed5b93db33.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0395396637968726
librispeech_8838-298545-0048,cleese_childrenized_librispeech,8838-298545-0048,8838,target_child,16,14_18_months,0.0,14.6863,14.6863,data/segments/cleese_childrenized/librispeech_04aefc507e.wav,16000,,,cleese_childrenized,1.0,train,True,6.172797345611475,1.083059706974607
prov_adult_lily_010508_MOT_3064131_3066904,cleese_childrenized_providence_adults,010508,lily_MOT,target_child,16,14_18_months,0.0,2.7899,2.7899,data/segments/cleese_childrenized/providence_adults_d765dff04c.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.005755638046086
playlogue_ADULT_ew_42pc_12071_280660_281500,cleese_childrenized_playlogue_adults,ew_42pc_12071,ew_ADULT_ew_42pc_12071,target_child,16,14_18_months,0.0,0.8645,0.8645,data/segments/cleese_childrenized/playlogue_adults_79761bbf99.wav,16000,,,cleese_childrenized,0.84,train,True,12.0,1.0291594201149574
prov_adult_alex_011006_MOT_2609810_2611493,cleese_childrenized_providence_adults,011006,alex_MOT,target_child,16,14_18_months,0.0,1.6336,1.6336,data/segments/cleese_childrenized/providence_adults_82b5d30244.wav,16000,,,cleese_childrenized,1.0,train,True,6.97686602158609,0.9706472443080602
prov_adult_lily_020623_MOT_118263_121758,cleese_childrenized_providence_adults,020623,lily_MOT,target_child,16,14_18_months,0.0,3.7401,3.7401,data/segments/cleese_childrenized/providence_adults_a7d753b1d0.wav,16000,,,cleese_childrenized,1.0,train,True,8.167709807786045,1.070119824505007
prov_adult_ethan_011011_MOT_1343620_1349017,cleese_childrenized_providence_adults,011011,ethan_MOT,target_child,16,14_18_months,0.0,5.8496,5.8496,data/segments/cleese_childrenized/providence_adults_8b3f12f9aa.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0836693316701116
librispeech_4267-287369-0032,cleese_childrenized_librispeech,4267-287369-0032,4267,target_child,16,14_18_months,0.0,14.5604,14.5604,data/segments/cleese_childrenized/librispeech_8d3688b8ed.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0114870124915518
