epoch,train_loss,loss_bce,loss_div,val_loss,val_f1,val_auroc
1,0.5528235688124816,0.5528235688124816,0.0,0.554467522636617,0.8387909319899244,0.7095986927272341
2,0.509753168007444,0.509753168007444,0.0,0.5400539167599449,0.8172942817294282,0.7289318987288046
3,0.4862153919668972,0.4862153919668972,0.0,0.5162232017542029,0.8503311258278146,0.7609346151397465
4,0.47089056515602895,0.47089056515602895,0.0,0.48559259129960913,0.8534370946822308,0.813225525774071
5,0.44430262761824024,0.44430262761824024,0.0,0.4853841035809976,0.8333333333333334,0.8198892213662697
6,0.4234350237446993,0.4234350237446993,0.0,0.4552146495440702,0.8648648648648649,0.8278686785085206
7,0.4118064676747104,0.4118064676747104,0.0,0.47759873935539726,0.8645833333333334,0.8356359160459244
8,0.4037090845519516,0.4037090845519516,0.0,0.44428211094608927,0.8575498575498576,0.8373548948451859
9,0.3980519318111657,0.3980519318111657,0.0,0.4435260469078332,0.8410404624277457,0.8446976931728953
10,0.38694243934856454,0.38694243934856454,0.0,0.4321045466858473,0.8587570621468926,0.8484964240996584
11,0.39193862971618093,0.39193862971618093,0.0,0.44945254538375806,0.8621621621621621,0.8406230767598311
