epoch,train_loss,loss_bce,loss_div,val_loss,val_f1,val_auroc
1,0.668202329026766,0.668202329026766,0.0,0.6460435108007245,0.7590551181102362,0.5214364336818933
2,0.6135481148958206,0.6135481148958206,0.0,0.7013451036091747,0.65,0.509411117226197
3,0.5931962541312226,0.5931962541312226,0.0,0.6525521716599951,0.7777777777777778,0.5064942212438085
4,0.563563839340013,0.563563839340013,0.0,0.6658179882542163,0.7642526964560863,0.5095211887727022
5,0.5505947800707226,0.5505947800707226,0.0,0.7091465774586472,0.6991596638655462,0.5254265272427078
6,0.5397624311860928,0.5397624311860928,0.0,0.6875307699470952,0.7407407407407407,0.5274628508530546
7,0.5245160528204658,0.5245160528204658,0.0,0.6460402848203332,0.7723076923076924,0.5351953769950467
8,0.5148416654137541,0.5148416654137541,0.0,0.6410226684124176,0.7802690582959642,0.5312052834342322
9,0.5098370511916058,0.5098370511916058,0.0,0.6543709049541546,0.764525993883792,0.534314804623005
10,0.4984483357426549,0.4984483357426549,0.0,0.6344879060084748,0.7927927927927928,0.5578150798018712
11,0.4929572690493804,0.4929572690493804,0.0,0.6549313403233851,0.7706146926536732,0.5453219592735278
12,0.4874527354624646,0.4874527354624646,0.0,0.6481628133429176,0.7774390243902439,0.5589157952669235
13,0.4870963117554168,0.4870963117554168,0.0,0.6398383789888115,0.7885196374622356,0.5675013758943314
14,0.48952178133667007,0.48952178133667007,0.0,0.6245180788836734,0.7952522255192879,0.5695652173913044
15,0.476330679556555,0.476330679556555,0.0,0.6510996263119848,0.7791411042944786,0.5728398458998349
16,0.4668760880335303,0.4668760880335303,0.0,0.6390495144971701,0.7845468053491828,0.5690974133186572
17,0.46920368925106426,0.46920368925106426,0.0,0.6289785643585735,0.7970588235294118,0.57652724270776
18,0.47178321356369446,0.47178321356369446,0.0,0.6241730966382679,0.7934621099554234,0.5868189323059989
19,0.45893031802059203,0.45893031802059203,0.0,0.6262260936200619,0.7964601769911505,0.5817831590533846
20,0.45907793815963527,0.45907793815963527,0.0,0.626218169927597,0.7994186046511628,0.5783159053384701
