epoch,train_loss,f1,precision,recall,auroc,auprc,loss
1,0.9029197106553676,0.8828828828828829,0.914179104477612,0.8536585365853658,0.8989198606271777,0.9600334685574281,0.8780383759728285
2,0.6809730680162657,0.8920353982300885,0.9064748201438849,0.8780487804878049,0.8932404181184669,0.9552169688138497,1.043442043182499
3,0.45475513146756447,0.8960817717206133,0.8766666666666667,0.9163763066202091,0.8864808362369339,0.9453142517145108,1.494394858822726
4,0.19772631307601682,0.870201096892139,0.9153846153846154,0.8292682926829268,0.8699825783972126,0.9378710680776299,1.7089435774538373
5,0.06998050479628229,0.8939130434782608,0.8923611111111112,0.8954703832752613,0.8448606271777005,0.9193920203766186,2.2047012129089394
6,0.014127463240702612,0.8958333333333334,0.8927335640138409,0.8989547038327527,0.838780487804878,0.9090110751645305,3.2386641593370964
7,0.033066543699622176,0.8808290155440415,0.8732876712328768,0.8885017421602788,0.8164285714285714,0.8984328080949284,3.530544030294817
8,0.08188960886747361,0.8550458715596331,0.9031007751937985,0.8118466898954704,0.8393205574912892,0.9188070102019018,3.836466393539724
9,0.03640040628428061,0.8881118881118881,0.8912280701754386,0.8850174216027874,0.8176655052264808,0.9002463845617182,4.168528034253594
10,0.05250138947550072,0.8911917098445595,0.8835616438356164,0.8989547038327527,0.8163414634146341,0.8970004150715475,4.9692385902022425
11,0.06654365530612083,0.8738898756660746,0.8913043478260869,0.8571428571428571,0.8199303135888502,0.9006518090384609,4.938827996204814
12,0.05795271925570026,0.8846153846153846,0.887719298245614,0.8815331010452961,0.806445993031359,0.8892635565398829,4.557608473324174
13,0.04929130337618186,0.8961937716262975,0.8900343642611683,0.9024390243902439,0.8101916376306619,0.8905153543447827,5.296425851558891
14,0.04931587739978817,0.8881118881118881,0.8912280701754386,0.8850174216027874,0.8196341463414634,0.8966375939726834,5.555417180543547
15,0.037285657637713854,0.8326996197718631,0.9163179916317992,0.7630662020905923,0.8473693379790941,0.9249933250825826,6.60714118828245
16,0.1000818344824651,0.875,0.8719723183391004,0.8780487804878049,0.7983275261324041,0.8852956025272605,5.107042536754056
17,0.04976560361571133,0.8952702702702703,0.8688524590163934,0.9233449477351916,0.8097212543554007,0.889132738899882,5.700229319191729
18,0.12737001794917377,0.888507718696398,0.875,0.9024390243902439,0.7979616724738676,0.8848566887250806,6.599636536988787
19,0.04001447100102232,0.8926746166950597,0.8733333333333333,0.9128919860627178,0.7885191637630661,0.8777320898050284,6.580072202083326
20,0.02799377115225494,0.8597785977859779,0.9137254901960784,0.8118466898954704,0.8479094076655053,0.9217560614733655,6.132337170067191
