epoch,train_loss,loss_bce,loss_div,val_loss,val_f1,val_auroc
1,0.6080510488346867,0.6080510488346867,0.0,0.5029137381578533,0.8681318681318682,0.7804588607594937
2,0.5627455031634241,0.5627455031634241,0.0,0.5700713822853218,0.8471760797342193,0.805742352320675
3,0.5284146311274474,0.5284146311274474,0.0,0.45998307726192245,0.8731988472622478,0.8028415084388187
4,0.5184974224455114,0.5184974224455114,0.0,0.4550992850196159,0.8751879699248121,0.8236418776371307
5,0.5094376617259737,0.5094376617259737,0.0,0.4305232398808726,0.8788321167883212,0.8266745780590717
6,0.49717204305140866,0.49717204305140866,0.0,0.4257237867551666,0.880354505169867,0.8282238924050632
7,0.48733906048363534,0.48733906048363534,0.0,0.4256256651065484,0.8811188811188811,0.830861023206751
8,0.49105127139583876,0.49105127139583876,0.0,0.41539677202213304,0.8820058997050148,0.8267075421940928
9,0.4853597137591113,0.4853597137591113,0.0,0.4194598953212494,0.884437596302003,0.8299050632911392
10,0.47369923097067984,0.47369923097067984,0.0,0.41149067310209486,0.8825301204819277,0.8342892932489452
11,0.47686416755659855,0.47686416755659855,0.0,0.41018938003514793,0.8875379939209727,0.8311906645569621
12,0.46927516208286735,0.46927516208286735,0.0,0.45221306282339746,0.8561872909698997,0.8340255801687763
13,0.46657096589173097,0.46657096589173097,0.0,0.4407661095921637,0.8641571194762684,0.8347837552742616
14,0.4651454250611689,0.4651454250611689,0.0,0.4142649999403765,0.8803827751196173,0.8378494198312236
15,0.4635143326190503,0.4635143326190503,0.0,0.4126454550384101,0.8767550702028081,0.8327070147679325
16,0.4535834942876861,0.4535834942876861,0.0,0.40120971307511105,0.8932330827067669,0.8364978902953587
17,0.44475823028040107,0.44475823028040107,0.0,0.4078014376234191,0.8806201550387597,0.8353771097046414
18,0.45682619860314805,0.45682619860314805,0.0,0.41151059793254124,0.8791208791208791,0.8319818037974683
19,0.4578556185183318,0.4578556185183318,0.0,0.4073164371289855,0.891271056661562,0.833564082278481
20,0.4476019190489382,0.4476019190489382,0.0,0.40366105683084613,0.8861911987860395,0.8346518987341773
