epoch,train_loss,loss_bce,loss_div,val_loss,val_f1,val_auroc
1,0.5564908423625371,0.5564908423625371,0.0,0.5191583430635699,0.8566929133858268,0.772301228183581
2,0.5018264769631273,0.5018264769631273,0.0,0.515617621298007,0.843585237258348,0.77840174531351
3,0.48079335525193634,0.48079335525193634,0.0,0.5001797224330836,0.8472727272727273,0.7897139625080801
4,0.45934368867207975,0.45934368867207975,0.0,0.47843218293071776,0.8586572438162544,0.8011069812540401
5,0.43578455427332835,0.43578455427332835,0.0,0.4409734319187393,0.8823529411764706,0.8276906916612798
6,0.4245494981844197,0.4245494981844197,0.0,0.4094413051345788,0.8831615120274914,0.8539915966386555
7,0.3902611557722968,0.3902611557722968,0.0,0.4309078965223197,0.8743882544861338,0.8616273432449904
8,0.39582363527049036,0.39582363527049036,0.0,0.40783394094731035,0.8765652951699463,0.8543148028442147
9,0.3843220521093291,0.3843220521093291,0.0,0.3910614893779405,0.888507718696398,0.8632433742727861
10,0.37511291776728983,0.37511291776728983,0.0,0.3872433489229602,0.8904109589041096,0.8686166774402069
11,0.3698562318459153,0.3698562318459153,0.0,0.38493297525653336,0.8862068965517241,0.8680914673561733
12,0.3704246570191839,0.3704246570191839,0.0,0.38778297278835094,0.8904109589041096,0.868939883645766
13,0.3563299002125859,0.3563299002125859,0.0,0.4088399820183673,0.8655616942909761,0.8597285067873304
14,0.3583976863609517,0.3583976863609517,0.0,0.39972806171085634,0.8708487084870848,0.863283775048481
15,0.3422226021614145,0.3422226021614145,0.0,0.39798728571614617,0.8896434634974533,0.8690610859728507
