epoch,train_loss,f1,precision,recall,auroc,auprc,loss
1,0.4854344055107291,0.8734177215189873,0.8734177215189873,0.8734177215189873,0.8280920358649789,0.9368762271998075,0.423640686186772
2,0.39892296727373944,0.8835098335854765,0.8463768115942029,0.9240506329113924,0.8502109704641351,0.9453090492953957,0.411632529921034
3,0.3774371788747624,0.8919753086419753,0.8704819277108434,0.9145569620253164,0.8567049050632912,0.9471268677597473,0.41182628498204704
4,0.3639770962800032,0.8785942492012779,0.8870967741935484,0.870253164556962,0.8619462025316456,0.9487580866884818,0.406249637851148
5,0.3519381940202538,0.8982035928143712,0.8522727272727273,0.9493670886075949,0.8715717299578061,0.9523194839003795,0.42171002568188803
6,0.33238667327786403,0.8929663608562691,0.863905325443787,0.9240506329113924,0.8671875,0.950431858086793,0.4111263556315482
7,0.3457420567130458,0.8953846153846153,0.8712574850299402,0.9208860759493671,0.8713080168776371,0.9525341105014504,0.40982743298399793
8,0.3165191551854287,0.8983308042488619,0.8629737609329446,0.9367088607594937,0.8725936181434599,0.9538460523602756,0.43058409183783436
9,0.302960461742258,0.8892261001517451,0.8542274052478134,0.9272151898734177,0.8694949894514767,0.9521614924695079,0.4218397627774518
10,0.2921976446331947,0.890937019969278,0.8656716417910447,0.9177215189873418,0.8720002637130803,0.9534176432534097,0.4409224117102409
11,0.2982628205100073,0.8829953198127926,0.8707692307692307,0.8955696202531646,0.8732199367088608,0.9542127493649313,0.41794421021076084
12,0.26671569542391915,0.8963414634146342,0.8647058823529412,0.930379746835443,0.8758570675105486,0.9551024826000875,0.43745898735682365
13,0.26227388584477873,0.886435331230284,0.8836477987421384,0.8892405063291139,0.8715058016877637,0.95347233756134,0.4311016949562772
14,0.2519709975303355,0.8861911987860395,0.8513119533527697,0.9240506329113924,0.8649789029535865,0.9517526532266847,0.47307142662336527
15,0.24036706459738308,0.8815165876777251,0.8801261829652997,0.8829113924050633,0.8661820938818564,0.9517933683318873,0.47669577007227154
16,0.2336142574499727,0.8861154446177847,0.8738461538461538,0.8987341772151899,0.8653579905063291,0.9510839939517347,0.5012897906838509
17,0.2273157607114806,0.888235294117647,0.8296703296703297,0.9556962025316456,0.8623417721518988,0.9495326810482101,0.5803771956803422
18,0.20739448547155334,0.8854003139717426,0.8785046728971962,0.8924050632911392,0.8693796149789029,0.9505208299902042,0.5521535588167291
19,0.21129869985114594,0.880248833592535,0.8654434250764526,0.8955696202531646,0.8669897151898733,0.9500445633335595,0.5704491320054852
20,0.1997567195875378,0.8875379939209727,0.8538011695906432,0.9240506329113924,0.8711926424050632,0.9515541768211867,0.5954576266462716
