epoch,train_loss,loss_bce,loss_div,val_loss,val_f1,val_auroc
1,0.5941817819409082,0.5941817819409082,0.0,0.5932603343887236,0.8183206106870229,0.574729694092827
2,0.5413503574094607,0.5413503574094607,0.0,0.5584597800614186,0.8390977443609022,0.6315928270042194
3,0.5220216606986537,0.5220216606986537,0.0,0.5202182879472531,0.8537666174298375,0.6802149261603375
4,0.5043282575527729,0.5043282575527729,0.0,0.5056159453764919,0.8641618497109826,0.6978837025316457
5,0.5008546664703025,0.5008546664703025,0.0,0.5041883573211838,0.8664772727272727,0.7101463607594936
6,0.49491286266719453,0.49491286266719453,0.0,0.5530340865037395,0.8227848101265823,0.702432753164557
7,0.4865343376386298,0.4865343376386298,0.0,0.5436806528991793,0.8259493670886076,0.7195741033755273
8,0.4863926750252067,0.4863926750252067,0.0,0.493515445866613,0.861764705882353,0.7291996308016878
9,0.4820488161408562,0.4820488161408562,0.0,0.5472206701750605,0.8173076923076923,0.7256724683544303
10,0.4752083609182254,0.4752083609182254,0.0,0.4986898374350434,0.8701854493580599,0.7381988396624474
11,0.4716635354609218,0.4716635354609218,0.0,0.48128777505712383,0.8579970104633782,0.7475936181434599
12,0.47230357315727456,0.47230357315727456,0.0,0.5239824613045395,0.8411214953271028,0.7281777426160336
13,0.4674440705124174,0.4674440705124174,0.0,0.4908664471117183,0.8717201166180758,0.7390888713080168
14,0.4641827571082616,0.4641827571082616,0.0,0.5159546317288526,0.834375,0.7323971518987341
15,0.4672247901264168,0.4672247901264168,0.0,0.48379742844229184,0.8502269288956127,0.7517470991561181
16,0.46788784739997685,0.46788784739997685,0.0,0.4895998507340267,0.8454545454545455,0.7466706223628692
17,0.46207369190763925,0.46207369190763925,0.0,0.5088524133457522,0.8746438746438746,0.7466376582278481
18,0.4597461245613281,0.4597461245613281,0.0,0.4971099162374813,0.8401826484018264,0.737737341772152
19,0.459563629920462,0.459563629920462,0.0,0.4937922226353232,0.8480243161094225,0.7401766877637131
20,0.45608743919319805,0.45608743919319805,0.0,0.49172499234272726,0.8443759630200308,0.7506263185654007
