epoch,train_loss,f1,precision,recall,auroc,auprc,loss
1,0.776543745762437,0.8456375838926175,0.7342657342657343,0.9968354430379747,0.7675288937809576,0.8966419917929608,0.8519272854310739
2,0.7230759745239379,0.8563300142247511,0.7777777777777778,0.9525316455696202,0.7899284534947717,0.9107925358783984,0.5749395247203084
3,0.6998515333432773,0.8587896253602305,0.7883597883597884,0.9430379746835443,0.7894331315354981,0.9066939531492533,0.6387666089661077
4,0.6996439439209756,0.8549618320610687,0.8259587020648967,0.8860759493670886,0.8132085855806274,0.9205375542090319,0.5319135239922599
5,0.6647654131433555,0.8591954022988506,0.7868421052631579,0.9462025316455697,0.8187121629058888,0.9209014155516793,0.7104435551776662
6,0.684273603377157,0.8603351955307262,0.77,0.9746835443037974,0.8308062740781509,0.923697460961488,0.7949179940429603
7,0.6970305127677521,0.8680351906158358,0.8087431693989071,0.9367088607594937,0.8283434232250962,0.9257791267986546,0.6556118173320546
8,0.6961676953040508,0.8787878787878788,0.8430232558139535,0.9177215189873418,0.8391854705558613,0.9305033204533171,0.5749811133957502
9,0.6574177982868153,0.8490878938640133,0.89198606271777,0.810126582278481,0.8327187671986791,0.9275291966569013,0.5943763887284604
10,0.6548203583108586,0.8104347826086956,0.8996138996138996,0.7373417721518988,0.8409190974133186,0.9320276172159798,0.6930603166876309
11,0.6787810666874143,0.8647798742138365,0.859375,0.870253164556962,0.8282608695652174,0.925995078807264,0.5956767405257029
12,0.6474950534084425,0.8634222919937206,0.8566978193146417,0.870253164556962,0.8301871216290588,0.9254596022424738,0.6133033781812721
13,0.656750293217614,0.8835098335854765,0.8463768115942029,0.9240506329113924,0.8388277380297192,0.929918842861456,0.6099561858251177
14,0.6339422212558711,0.842809364548495,0.8936170212765957,0.7974683544303798,0.8460649422124381,0.9353084244423039,0.5942440771844234
15,0.6128559394199479,0.8585209003215434,0.8725490196078431,0.8449367088607594,0.846064942212438,0.9368995589276112,0.6535792641669812
16,0.6364342052503851,0.8431372549019608,0.8716216216216216,0.8164556962025317,0.8432581177765548,0.9340199751232461,0.5953989618830088
17,0.6093867586905282,0.8657187993680885,0.8643533123028391,0.8670886075949367,0.8458998348926803,0.9347726855806205,0.6241665940030787
18,0.605772308009911,0.8776758409785933,0.849112426035503,0.9082278481012658,0.8400385250412767,0.9312722372782636,0.6932553884573678
19,0.559412571001314,0.7547169811320755,0.9345794392523364,0.6329113924050633,0.8482388552559164,0.9372980935293616,1.0199095871438406
20,0.6162644037320303,0.8670886075949367,0.8670886075949367,0.8670886075949367,0.8505503577325262,0.9361513168084502,0.6362499002656936
