audio_path,face_intensity_std_mean,face_intensity_std_std,face_intensity_std_max,face_intensity_std_p95,mouth_intensity_std_mean,mouth_intensity_std_std,mouth_intensity_std_max,mouth_intensity_std_p95,face_motion_energy_mean,face_motion_energy_std,face_motion_energy_max,face_motion_energy_p95,mouth_region_motion_energy_mean,mouth_region_motion_energy_std,mouth_region_motion_energy_max,mouth_region_motion_energy_p95,n_mouth_frames,track_n_frames,mouth_extraction_rate,mouth_motion_variance,face_motion_log_max,mouth_extraction_failed
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5H7X4O2M2/ses-01/beh/sub-M5H7X4O2M2_ses-01_task-motorplay_run-02_audio.wav,14.22382080060634,0.48241364857822033,14.641243478047802,14.608892302317452,16.860488954022493,1.7340474191654964,18.0755002875047,18.05820018392717,3.856526553630829,3.378019540779761,8.12380599975586,7.562429094314574,5.092548072338104,4.9274089569971515,11.748931884765625,10.757505536079405,4,12,1.0,24.279359029495755,2.2108870415652095,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5H7X4O2M2/ses-01/beh/sub-M5H7X4O2M2_ses-01_task-motorplay_run-04_audio.wav,16.506668492114606,4.968536025008577,26.460318037983235,21.490856383946248,17.755064108879367,6.843379504293889,38.79816930723134,25.44662592169288,8.491286573988019,6.43220656762888,31.49641990661621,21.967425918579103,10.535596399596244,7.417784059310845,32.61057662963867,23.27350387573242,33,98,1.0,55.02352035056608,3.4811299265484936,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5H7X4O2M2/ses-01/beh/sub-M5H7X4O2M2_ses-01_task-other_run-04_audio.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5H7X4O2M2/ses-01/beh/sub-M5H7X4O2M2_ses-01_task-other_run-05_audio.wav,34.29278379392794,5.090096304131739,45.89078971152609,42.952358537868456,36.32348577827699,6.066654191593669,52.66348172778085,48.468150416535266,7.183676544962259,3.0994010973867456,19.41959571838379,12.616655921936035,9.390947372748935,4.635992169178154,29.12980842590332,17.5278712272644,232,696,1.0,21.492423392681168,3.0164950142243594,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5H7X4O2M2/ses-02/beh/sub-M5H7X4O2M2_ses-02_task-other_run-01_audio.wav,37.59038545347424,2.6130646270129687,41.06100928226383,40.741780573094715,34.00187597623943,1.688625288684437,37.19382597786596,35.935313405331236,8.128912617178525,3.6688985034657033,14.393012046813965,14.300477409362793,8.148771229912253,5.340150396862757,20.319978713989258,20.204379653930665,17,50,1.0,28.51720626111347,2.733913643244013,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5H7X4O2M2/ses-02/beh/sub-M5H7X4O2M2_ses-02_task-generalsocialcommunicationinteraction_run-01_audio.wav,48.2718031694075,2.2880948464489266,51.0031910144797,50.71788492452106,54.27359271863904,3.652313859514743,57.20317422119147,57.0865248824005,14.721079714158002,6.663984681292837,25.73697853088379,23.37491340637207,13.23653538086835,7.711797979195824,32.0,29.01452941894531,17,50,1.0,59.4718280719288,3.2860475709320784,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5H7X4O2M2/ses-02/beh/sub-M5H7X4O2M2_ses-02_task-motorplay_run-01_audio.wav,30.656144371284736,2.965759409261091,36.73900370660416,35.625129942216,29.72748474186276,6.771745514221591,42.52209405115262,40.66244681976329,8.70263800969938,4.4820725216589485,24.81922721862793,16.14539909362793,11.2135449618828,6.257318769545223,31.50827980041504,19.505342483520508,41,121,1.0,39.15403818370294,3.251119455405452,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5H7X4O2M2/ses-02/beh/sub-M5H7X4O2M2_ses-02_task-other_run-03_audio.wav,38.55930927131217,3.0145835778397903,45.135323086607904,43.749610072900225,29.713274929846673,5.953178323138778,40.02021893554993,38.910674407852184,5.990577988457262,2.9889586928805048,17.78927993774414,11.628629732131952,4.735049767452374,3.0616584618953224,16.620725631713867,10.875227165222164,114,341,1.0,9.373752537295232,2.933286491123449,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5H7X4O2M2/ses-02/beh/sub-M5H7X4O2M2_ses-02_task-other_run-04_audio.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5H7X4O2M2/ses-02/beh/sub-M5H7X4O2M2_ses-02_task-other_run-05_audio.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5O1K4W9O1/ses-01/beh/sub-M5O1K4W9O1_ses-01_task-generalsocialcommunicationinteraction_run-01_audio.wav,32.370387145410845,3.5650050260061423,37.93806900111953,37.36990758406292,29.625009046092266,4.5225894670320645,40.66146049461814,38.65364193327155,13.93093900680542,5.926889952089897,29.677734375,24.417502784728995,14.403365357716877,5.043963723302627,27.16025733947754,23.206677150726307,30,89,1.0,25.441570041992907,3.4235371268035246,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5O1K4W9O1/ses-01/beh/sub-M5O1K4W9O1_ses-01_task-dailyroutine_run-01_audio.wav,38.50969302175539,2.8450538239575374,44.80347607488017,42.77684672386045,36.94940341948009,1.546667542502408,40.02202330720761,39.63605552803567,5.895585869870534,3.2739827716274723,14.90646743774414,11.529313135147095,8.55359797797552,5.403543208358462,27.492521286010742,19.083360671997077,82,246,1.0,29.19827920459686,2.7667257836137726,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5O1K4W9O1/ses-01/beh/sub-M5O1K4W9O1_ses-01_task-generalsocialcommunicationinteraction_run-02_audio.wav,26.408380891224205,0.5193595677147733,27.46466901908031,27.144540465582445,35.92193708116104,0.9051938736532387,37.635338363968934,37.13434685015184,5.001985692977906,2.034395331823215,6.681206703186035,6.669927263259888,7.509882402420044,3.4282474490475683,11.5625,10.7861777305603,10,30,1.0,11.752880571901159,2.0387766576277664,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5O1K4W9O1/ses-01/beh/sub-M5O1K4W9O1_ses-01_task-dailyroutine_run-03_audio.wav,42.45567309252474,1.6262889058519172,44.931377281524284,44.73908608026217,39.0562892175423,3.819154766140073,45.33363356683072,44.43431345829431,7.439795111164902,2.9631599909730837,14.407769203186035,12.091883850097654,8.925367521517204,4.146526473687094,19.32558822631836,16.08488273620605,33,99,1.0,17.193681796987928,2.734871875918793,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5O1K4W9O1/ses-01/beh/sub-M5O1K4W9O1_ses-01_task-generalsocialcommunicationinteraction_run-03_audio.wav,26.90190312103616,6.4357492857401635,36.46426716499455,35.53100261772898,25.453100056240476,3.2416682685433305,31.865754023450794,30.545058304154523,4.362093613428228,2.7567621611663577,15.177083015441895,10.451095676422112,6.335488925728144,3.651570806521331,17.221420288085938,14.188381290435789,255,765,1.0,13.333969355038843,2.7835956120301244,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5O1K4W9O1/ses-01/beh/sub-M5O1K4W9O1_ses-01_task-toyplay_run-03_audio.wav,51.579168239692514,3.108191742536034,55.037289343808425,54.138065216174105,46.04301507298771,6.956518773737192,55.23315377394482,53.65152822169476,11.114909900318493,5.150443007054486,28.38368034362793,20.362830638885494,13.297877764701843,7.178524334882689,44.33734130859375,27.93245210647582,110,329,1.0,51.53121162650296,3.3804394298721583,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5O1K4W9O1/ses-01/beh/sub-M5O1K4W9O1_ses-01_task-toyplay_run-04_audio.wav,50.00688710831854,3.2243425833666777,57.57359881472058,54.15003331331225,41.82957037208118,4.865098458908105,48.85068648698523,47.91109019328429,9.26885340390382,6.5383582204998705,32.32986068725586,22.38313865661621,11.314547650608016,8.851199809138814,51.00053405761719,28.0098819732666,81,242,1.0,78.34373806129896,3.5064537125106088,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5O1K4W9O1/ses-01/beh/sub-M5O1K4W9O1_ses-01_task-generalsocialcommunicationinteraction_run-04_audio.wav,40.98739272223569,2.7276345324823965,45.39607530599118,44.82709368822332,36.87663448159516,2.0897964745184296,40.0954861696034,39.31514075313227,8.747844219207764,3.6757070477105533,16.79210090637207,14.185405731201168,13.214850362141927,5.915923241070931,28.729433059692383,20.64054431915282,15,45,1.0,34.99814779424319,2.878754589498361,0
