epoch,train_loss,f1,precision,recall,auroc,auprc,loss
1,0.49835941738795,0.8591160220994475,0.7622549019607843,0.9841772151898734,0.86810676940011,0.9440867326127602,0.4288386984656969
2,0.41423400906912705,0.9003115264797508,0.8865030674846626,0.9145569620253164,0.8806549257017061,0.9504595210506639,0.37194487196663417
3,0.3935513599377202,0.8783977110157367,0.8015665796344648,0.9715189873417721,0.8815630159603743,0.9521986345398723,0.4265594426067135
4,0.38001761162649306,0.8982785602503912,0.8885448916408669,0.9082278481012658,0.8856906989543203,0.9520679901672647,0.3794728898531876
5,0.3645404144200908,0.8973966309341501,0.8694362017804155,0.9272151898734177,0.8858282883874519,0.9537332890477254,0.386762823883591
6,0.36344816721549567,0.9007633587786259,0.8702064896755162,0.9335443037974683,0.8892955421023665,0.9538428695328336,0.38024000716320044
7,0.33976282814729314,0.892018779342723,0.8823529411764706,0.9018987341772152,0.8807374793615851,0.9485816984201321,0.40285096187879205
8,0.3287859754331416,0.892018779342723,0.8823529411764706,0.9018987341772152,0.8831865712713264,0.9513757705241495,0.391504692471221
9,0.321969958763885,0.900459418070444,0.8724035608308606,0.930379746835443,0.8879196477710511,0.9526500990062771,0.4141947819814605
10,0.31270444203057335,0.8825396825396825,0.8853503184713376,0.879746835443038,0.8777105118326913,0.9492652221830392,0.4083615959105525
11,0.3043921508696314,0.8977099236641222,0.8672566371681416,0.930379746835443,0.8816455696202531,0.9504461172688528,0.39683973204923617
12,0.2847654720772595,0.8956127080181543,0.8579710144927536,0.9367088607594937,0.8808750687947164,0.9475688581921982,0.49147187433099665
13,0.27771292188404445,0.893491124260355,0.8388888888888889,0.9556962025316456,0.8794441386901486,0.9470449478042925,0.5142943960962398
14,0.2731137371740661,0.8892215568862275,0.84375,0.939873417721519,0.877325261419923,0.9468598038992783,0.4932854648878292
15,0.2567162664971598,0.880466472303207,0.8162162162162162,0.9556962025316456,0.8716015410016511,0.9435298356704063,0.5306741507019493
16,0.2298628741208944,0.8778280542986425,0.8386167146974063,0.9208860759493671,0.863621353880022,0.9397578140692057,0.5418102094631322
17,0.23007494019391334,0.8909090909090909,0.8546511627906976,0.930379746835443,0.8791964777105118,0.9464317113859555,0.49331899909972454
18,0.21542667136524046,0.885145482388974,0.857566765578635,0.9145569620253164,0.8776004402861859,0.9464919374318904,0.5033438726308865
19,0.21479583576656908,0.8787878787878788,0.8430232558139535,0.9177215189873418,0.8674463401210787,0.9405937961350394,0.543400913680063
20,0.2036831480959568,0.8846153846153846,0.8961038961038961,0.8734177215189873,0.8734039625756742,0.9430010035359498,0.5542973089712541
