epoch,train_loss,loss_bce,loss_div,val_loss,val_f1,val_auroc
1,0.5856562827617248,0.5654076779397522,0.02024860482197255,0.5399088662489384,0.8460508701472557,0.7429554210236653
2,0.5511820151686395,0.5414618588075405,0.00972015636109906,0.5290391858744925,0.8494623655913979,0.7476334617501375
3,0.5376180806112044,0.5285368995150415,0.00908118109616292,0.49987571461778785,0.8626907073509015,0.7593560814529443
4,0.5343717776732974,0.5252785635430638,0.009093214130233519,0.48791433748056606,0.869198312236287,0.7800495321959274
5,0.5186304106936427,0.5105665985767435,0.008063812116899232,0.4754920241157168,0.8636363636363636,0.7977710511832691
6,0.5142445227205072,0.5056261934521722,0.008618329268335024,0.46155618612596166,0.8641618497109826,0.8188772702256466
7,0.49674965983268055,0.4871597309119818,0.009589928920698784,0.44358805492261033,0.8699300699300699,0.8402586681342873
8,0.4959307152525204,0.4876843714495985,0.008246343802921928,0.4398677674772568,0.8652694610778443,0.8437534397358283
9,0.48719111803731674,0.4781136050275186,0.009077513009798146,0.42189801487803735,0.8740740740740741,0.8542927903137039
10,0.4862528139819028,0.47746502553544395,0.00878778844645883,0.4199918219257846,0.8708272859216255,0.8526692350027517
11,0.4761954714876327,0.46635354355704495,0.009841927930587767,0.4411883817773891,0.8741355463347165,0.8628233351678591
12,0.4761396068767304,0.4673743660039291,0.008765240872801259,0.4211533790402408,0.8730822873082287,0.86326362135388
13,0.46126408661607793,0.45222817056971354,0.009035916046364369,0.4250685668489928,0.875,0.8637589433131536
14,0.46474658650425604,0.4559389764851913,0.008807610019064712,0.40435339488184163,0.8781954887218045,0.8623830489818382
15,0.4621401115508023,0.452208348618048,0.009931762932754325,0.4357402464137207,0.8765603328710125,0.8558062740781507
16,0.4577949741860943,0.4480836962963023,0.009711277889791967,0.38336862738216143,0.886535552193646,0.8774078150798018
17,0.45877092760964866,0.4494558424666161,0.009315085143032597,0.3987656952348687,0.8835227272727273,0.8869014859658778
18,0.43879848594845433,0.4301184185939591,0.008680067354495205,0.3791945004585067,0.8779761904761905,0.8782333516785911
19,0.440335450330522,0.4314045222794137,0.008930928051108268,0.3710468971967835,0.8973966309341501,0.8841496973032471
20,0.457095889821819,0.44785223928530044,0.009243650536518544,0.3843322414440252,0.8827785817655571,0.8796917996697854
21,0.4471626691690578,0.43757388908870337,0.009588780080354431,0.38130631675865945,0.8795180722891566,0.8769950467804073
22,0.439779514143039,0.4302245537500556,0.009554960392983404,0.36334044398121934,0.8940092165898618,0.8898458998348927
23,0.4351434972216716,0.42573729352798406,0.009406203693687552,0.3701475148581902,0.8926380368098159,0.8853329664281783
24,0.4359158828496797,0.42699174710163257,0.008924135748047108,0.3703333350409497,0.8846153846153846,0.886378646119978
