audio_path,child_id,timepoint,label,prob,pred_label,#_adults,#_children,#_people_background,#_people_interacting,interaction,has_interaction,outcome,task,session,timepoint_norm,multi_child,experiment,prob_bin,confidence
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-F3N4H0K1Z1/ses-01/beh/sub-F3N4H0K1Z1_ses-01_task-dailyroutine_run-05_audio.wav,F3N4H0K1Z1,14_month,0,0.9987057447433472,1,0,2,0,0,no,False,FP,dailyroutine,01,14_month,True,whisper_attn_ptt,"(0.8, 1.0]",0.9987057447433472
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-F3N4H0K1Z1/ses-02/beh/sub-F3N4H0K1Z1_ses-02_task-other_run-02_audio.wav,F3N4H0K1Z1,36_month,0,0.9962691068649292,1,0,1,0,0,no,False,FP,other,02,36_month,False,whisper_attn_ptt,"(0.8, 1.0]",0.9962691068649292
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D4Y7P4G2V4/ses-01/beh/sub-D4Y7P4G2V4_ses-01_task-toyplay_run-01_audio.wav,D4Y7P4G2V4,14_month,0,0.9952854514122008,1,0,2,0,1,yes,True,FP,toyplay,01,14_month,True,whisper_attn_ptt,"(0.8, 1.0]",0.9952854514122008
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-other_run-02_audio.wav,N3L7A1I2B9,14_month,1,0.0093556689098477,0,0,1,0,0,no,False,FN,other,01,14_month,False,whisper_attn_ptt,"(-0.001, 0.2]",0.9906443310901523
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-dailyroutine_run-25_audio.wav,N3L7A1I2B9,14_month,1,0.0118047958239912,0,0,1,0,1,yes,True,FN,dailyroutine,01,14_month,False,whisper_attn_ptt,"(-0.001, 0.2]",0.9881952041760088
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-02/beh/sub-N3L7A1I2B9_ses-02_task-motorplay_run-03_audio.wav,N3L7A1I2B9,36_month,0,0.984192669391632,1,1,1,0,1,yes,True,FP,motorplay,02,36_month,False,whisper_attn_ptt,"(0.8, 1.0]",0.984192669391632
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-other_run-10_audio.wav,N3L7A1I2B9,14_month,1,0.0174587294459342,0,0,1,0,0,no,False,FN,other,01,14_month,False,whisper_attn_ptt,"(-0.001, 0.2]",0.9825412705540658
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D8G5K7I0D6/ses-02/beh/sub-D8G5K7I0D6_ses-02_task-toyplay_run-01_audio.wav,D8G5K7I0D6,36_month,1,0.0181895997375249,0,0,1,0,1,yes,True,FN,toyplay,02,36_month,False,whisper_attn_ptt,"(-0.001, 0.2]",0.9818104002624751
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-B8I6G9P2G8/ses-01/beh/sub-B8I6G9P2G8_ses-01_task-generalsocialcommunicationinteraction_run-03_audio.wav,B8I6G9P2G8,14_month,0,0.9805023074150084,1,0,1,1,1,yes,True,FP,generalsocialcommunicationinteraction,01,14_month,False,whisper_attn_ptt,"(0.8, 1.0]",0.9805023074150084
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-dailyroutine_run-23_audio.wav,N3L7A1I2B9,14_month,1,0.0216594245284795,0,0,1,0,1,yes,True,FN,dailyroutine,01,14_month,False,whisper_attn_ptt,"(-0.001, 0.2]",0.9783405754715205
