epoch,train_loss,f1,f1_macro,f1_weighted,balanced_accuracy,precision,recall,auroc,auprc,loss
1,0.42196812337735407,0.8822652757078987,0.8025361466258791,0.8358956148610339,0.8070817682137476,0.891566265060241,0.8731563421828908,0.8687846183230408,0.9302664154250734,0.418941512142764
2,0.33907731807065283,0.8848314606741573,0.7743829434518328,0.8205957121641025,0.7559686763863246,0.8445040214477212,0.9292035398230089,0.8685087328367395,0.92902148687336,0.5372431742097543
3,0.29342037526561654,0.8895265423242468,0.7961146225134748,0.8351991077899484,0.7845652681394708,0.8659217877094972,0.9144542772861357,0.8745251586341547,0.9290552624841345,0.5720274438652907
4,0.22296027592034226,0.887624466571835,0.7876857510724788,0.8295011132061006,0.7731266314382123,0.8571428571428571,0.9203539823008849,0.8681904034294688,0.9183965222233808,0.8827808572371026
5,0.14387398901729215,0.879154078549849,0.803522617506217,0.8351675802859794,0.814095626153944,0.9009287925696594,0.8584070796460177,0.8638505125103457,0.9241478303761589,0.8624291969950323
6,0.05790761832986304,0.8772919605077574,0.762532619929992,0.8105490804227811,0.746471849069417,0.8405405405405405,0.9174041297935103,0.8581630271004436,0.9146556120063114,1.3100475425704325
7,0.017847876300092432,0.8829337094499294,0.7734506603929809,0.8192594675297794,0.7566159461811082,0.845945945945946,0.9233038348082596,0.8558073894866408,0.9118478206739805,1.5654483976042426
8,0.0042395822851804925,0.8850574712643678,0.7886825817860301,0.8290068033250835,0.7780182933299378,0.8627450980392157,0.9085545722713865,0.8558180004668832,0.9119796690320962,1.673825981614108
9,9.781793563634904e-05,0.8822695035460993,0.775796106354723,0.8203456449285207,0.7608603382780501,0.8497267759562842,0.9174041297935103,0.8547250695019206,0.9118862195783903,1.807247392414755
10,1.0316156340735126e-05,0.8815977175463623,0.7780537607339655,0.8213775920362235,0.765104730374992,0.8535911602209945,0.911504424778761,0.8563909933999703,0.9131355196377456,1.8221492547222045
11,6.4044901686086035e-06,0.8841201716738197,0.7844725371987775,0.8261661081088371,0.7722989749793086,0.8583333333333333,0.911504424778761,0.8563909933999704,0.9130401217651744,1.8344665973352887
12,6.741407481037405e-06,0.8853868194842407,0.7876546500521979,0.828546771153471,0.7758960972814668,0.8607242339832869,0.911504424778761,0.8566987118269985,0.9133006782164486,1.8377144856371512
13,4.54113579791732e-06,0.8828571428571429,0.7812723214285715,0.823776430812911,0.7687018526771503,0.8559556786703602,0.911504424778761,0.85805691729802,0.9145651348039437,1.891764388177888
14,2.5525330338060077e-06,0.8812589413447782,0.7791508714505992,0.8218739132473267,0.767226926423463,0.8555555555555555,0.9085545722713865,0.8593196239468602,0.9156295510738521,1.9139024656466634
15,2.6149460751421293e-06,0.8850574712643678,0.7886825817860301,0.8290068033250835,0.7780182933299378,0.8627450980392157,0.9085545722713865,0.8590437384605589,0.9157005894629459,1.9449923666505355
16,3.4521689437193887e-06,0.8825214899713467,0.7823460163035028,0.8242604404323078,0.7708240487256213,0.8579387186629527,0.9085545722713865,0.8562106067358504,0.912212248373345,2.031495973821619
17,1.5096614519624848e-06,0.8825214899713467,0.7823460163035028,0.8242604404323078,0.7708240487256213,0.8579387186629527,0.9085545722713865,0.8534941957938075,0.9089619823644135,2.0933072088118325
18,9.482017886094149e-07,0.8837876614060258,0.7855231743323565,0.8266380224803354,0.7744211710277795,0.8603351955307262,0.9085545722713865,0.8540353557861676,0.9095341204827432,2.139207411769678
19,5.778981674187915e-07,0.8837876614060258,0.7855231743323565,0.8266380224803354,0.7744211710277795,0.8603351955307262,0.9085545722713865,0.847530824897604,0.903191599683174,2.1931209379084744
20,7.729948485029025e-07,0.8837876614060258,0.7855231743323565,0.8266380224803354,0.7744211710277795,0.8603351955307262,0.9085545722713865,0.8465333927548226,0.9021668804745389,2.2253626639347597
