epoch,train_loss,f1,f1_macro,f1_weighted,balanced_accuracy,precision,recall,auroc,auprc,loss
1,0.47413434685429795,0.861198738170347,0.7149130945753696,0.7871830903370887,0.7096871420821026,0.8504672897196262,0.8722044728434505,0.8461028392308155,0.9380241495819488,0.41682503914776164
2,0.41971900731308676,0.8794788273615635,0.7745608422522103,0.8263938325090983,0.785083489059015,0.8970099667774086,0.8626198083067093,0.8728374223883297,0.9484311899209388,0.3902820727136653
3,0.40651181404468034,0.8902255639097745,0.7341301229953496,0.8112464864065333,0.7086925070830068,0.8409090909090909,0.9456869009584664,0.8823015251069986,0.9519972140767632,0.38359175224150566
4,0.3838726912597848,0.8834154351395731,0.7866858835086512,0.8344735140279849,0.80235396949786,0.9087837837837838,0.8594249201277955,0.8777804569292904,0.9525805471409603,0.39254745279120945
5,0.37229726305015226,0.8758389261744967,0.7850269011037773,0.8298910757807197,0.8131593224425824,0.9222614840989399,0.8338658146964856,0.8828139128338056,0.9544147488227434,0.4024416673439499
6,0.35578605018745574,0.8826446280991735,0.7889617990281275,0.8352442468030834,0.8085930435830972,0.9143835616438356,0.853035143769968,0.8860992223762736,0.9547946694959368,0.3948436331066141
7,0.35401179112040043,0.8841059602649006,0.7924803305598007,0.8377464531110076,0.8133100247151728,0.9175257731958762,0.853035143769968,0.8888420037374164,0.9557706427420349,0.3945467213884458
8,0.3263471195242331,0.8847926267281107,0.7418615540057665,0.8124742796705047,0.7242148411598046,0.8520710059171598,0.9201277955271565,0.8855566941949484,0.955798530044488,0.40477240291870864
9,0.33148872092852216,0.8704318936877077,0.7699617095557183,0.8195973375159136,0.7911718608716619,0.9065743944636678,0.8370607028753994,0.8788956537464585,0.954628493799244,0.43125333839711827
10,0.31847398235545493,0.8817891373801917,0.7663662668033033,0.8233890214797136,0.7663662668033033,0.8817891373801917,0.8817891373801917,0.8734100910241727,0.9536188603277914,0.4032781078593543
11,0.30399612267746196,0.8861154446177847,0.7577785344916335,0.8211812562007343,0.74612695159443,0.8658536585365854,0.9073482428115016,0.8807945023810959,0.9551022222713612,0.4016716949961777
12,0.2951289648547302,0.8805237315875614,0.7794689142519304,0.8293933705490082,0.792920007233709,0.9026845637583892,0.8594249201277955,0.8829344746518777,0.956721076509659,0.4233053879621205
13,0.2717633562741957,0.8708609271523179,0.7687637969094923,0.8192031906094084,0.7880523238290433,0.9037800687285223,0.8402555910543131,0.8821809632889264,0.9561325526999447,0.43607257367033947
14,0.2630366083459013,0.8924558587479936,0.7904139758856248,0.8408260755336208,0.7931460606425944,0.896774193548387,0.8881789137380192,0.882452227379589,0.9555314931981587,0.41102419089001374
15,0.2513882511698488,0.8795986622073578,0.7897993311036788,0.8341632011238735,0.8163542106214963,0.9228070175438596,0.8402555910543131,0.8826632105612152,0.9556893453081073,0.4751163932154742
16,0.24157057441935775,0.8809135399673735,0.7782345477614645,0.8289614007128324,0.7898004701910905,0.9,0.8626198083067093,0.8721743323889325,0.9528848417052337,0.47921658408670265
17,0.22140363058113405,0.8536585365853658,0.7677383592017738,0.8101857976705173,0.8159021038037253,0.9386973180076629,0.7827476038338658,0.885285430104286,0.9578311692437664,0.6010366241249805
18,0.2085836548273899,0.8849270664505673,0.7818300490623877,0.832763420421226,0.7898758213273855,0.8980263157894737,0.8722044728434505,0.877418771475074,0.9556150339142728,0.5028370376376253
19,0.1910152498636788,0.8881789137380192,0.778995117246368,0.8329355608591885,0.778995117246368,0.8881789137380192,0.8881789137380192,0.8849237446500693,0.9570570488997687,0.5001937509453267
20,0.1853693136487814,0.8784440842787682,0.7695387842208321,0.8233416412900272,0.7772469708843209,0.8914473684210527,0.865814696485623,0.8688890228464645,0.9520670834562519,0.5333139303591555
