epoch,train_loss,loss_bce,loss_div,val_loss,val_f1,val_auroc
1,0.47297129815380123,0.47297129815380123,0.0,0.5494292007798108,0.8460508701472557,0.7057237204182718
2,0.4186032048972516,0.4186032048972516,0.0,0.5254742752959446,0.8494623655913979,0.7981287837094111
3,0.39406087185288297,0.39406087185288297,0.0,0.5070635701363297,0.8536585365853658,0.81326362135388
4,0.37064160872250795,0.37064160872250795,0.0,0.5104232225178151,0.8536585365853658,0.8313703907539902
5,0.3531739650583216,0.3531739650583216,0.0,0.4446557853673423,0.8666666666666667,0.8556686846450192
6,0.33857653760511813,0.33857653760511813,0.0,0.4427989103945875,0.8658367911479945,0.8572647220693451
7,0.34058659384027123,0.34058659384027123,0.0,0.4325307591055496,0.8781204111600588,0.8577325261419922
8,0.33025507526151066,0.33025507526151066,0.0,0.46700940899801574,0.8633879781420765,0.8635663181067694
9,0.324824433773756,0.324824433773756,0.0,0.40782342178275993,0.8828571428571429,0.8786736378646121
10,0.3235125517039078,0.3235125517039078,0.0,0.41670228547379895,0.8727272727272727,0.8801045679691799
11,0.3167190834526615,0.3167190834526615,0.0,0.4744490368287414,0.8610354223433242,0.8747936158503028
12,0.32486404020917314,0.32486404020917314,0.0,0.39675258447928247,0.8922155688622755,0.8740231150247662
13,0.3077757936613313,0.3077757936613313,0.0,0.43429720248884396,0.8725761772853186,0.881452944413869
14,0.30742953256864486,0.30742953256864486,0.0,0.439058649271571,0.871012482662968,0.8801596037424324
15,0.30307922795703957,0.30307922795703957,0.0,0.3892829950073444,0.8798842257597684,0.8865987892129884
16,0.3046112814275869,0.3046112814275869,0.0,0.40069146845554565,0.8810198300283286,0.8865712713263623
17,0.29950091881870194,0.29950091881870194,0.0,0.3940541453771898,0.8827785817655571,0.8843973582828839
