audio_path,child_id,timepoint,label,prob,pred_label,#_adults,#_children,#_people_background,#_people_interacting,interaction,has_interaction,outcome,task,session,timepoint_norm,multi_child,experiment,prob_bin,confidence
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-B8I6G9P2G8/ses-01/beh/sub-B8I6G9P2G8_ses-01_task-generalsocialcommunicationinteraction_run-03_audio.wav,B8I6G9P2G8,14_month,0,0.9992013573646544,1,0,1,1,1,yes,True,FP,generalsocialcommunicationinteraction,01,14_month,False,whisper_attn_aug,"(0.8, 1.0]",0.9992013573646544
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-F3N4H0K1Z1/ses-02/beh/sub-F3N4H0K1Z1_ses-02_task-motorplay_run-05_audio.wav,F3N4H0K1Z1,36_month,0,0.9987151622772216,1,0,2,0,1,yes,True,FP,motorplay,02,36_month,True,whisper_attn_aug,"(0.8, 1.0]",0.9987151622772216
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-F3N4H0K1Z1/ses-02/beh/sub-F3N4H0K1Z1_ses-02_task-other_run-02_audio.wav,F3N4H0K1Z1,36_month,0,0.997918426990509,1,0,1,0,0,no,False,FP,other,02,36_month,False,whisper_attn_aug,"(0.8, 1.0]",0.997918426990509
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L4M8P2T7S0/ses-02/beh/sub-L4M8P2T7S0_ses-02_task-other_run-07_audio.wav,L4M8P2T7S0,36_month,0,0.9963663816452026,1,0,1,0,1,yes,True,FP,other,02,36_month,False,whisper_attn_aug,"(0.8, 1.0]",0.9963663816452026
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-F3N4H0K1Z1/ses-01/beh/sub-F3N4H0K1Z1_ses-01_task-dailyroutine_run-05_audio.wav,F3N4H0K1Z1,14_month,0,0.9959282279014589,1,0,2,0,0,no,False,FP,dailyroutine,01,14_month,True,whisper_attn_aug,"(0.8, 1.0]",0.9959282279014589
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D4Y7P4G2V4/ses-01/beh/sub-D4Y7P4G2V4_ses-01_task-generalsocialcommunicationinteraction_run-02_audio.wav,D4Y7P4G2V4,14_month,0,0.994361400604248,1,1,1,0,1,yes,True,FP,generalsocialcommunicationinteraction,01,14_month,False,whisper_attn_aug,"(0.8, 1.0]",0.994361400604248
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D8G5K7I0D6/ses-01/beh/sub-D8G5K7I0D6_ses-01_task-toyplay_run-01_audio.wav,D8G5K7I0D6,14_month,0,0.9912915825843812,1,0,1,0,1,yes,True,FP,toyplay,01,14_month,False,whisper_attn_aug,"(0.8, 1.0]",0.9912915825843812
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-F3N4H0K1Z1/ses-02/beh/sub-F3N4H0K1Z1_ses-02_task-toyplay_run-03_audio.wav,F3N4H0K1Z1,36_month,0,0.9899986386299132,1,0,1,0,1,yes,True,FP,toyplay,02,36_month,False,whisper_attn_aug,"(0.8, 1.0]",0.9899986386299132
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Y4W4H9A8X5/ses-02/beh/sub-Y4W4H9A8X5_ses-02_task-motorplay_run-01_audio.wav,Y4W4H9A8X5,36_month,0,0.989578664302826,1,1,8,1,1,yes,True,FP,motorplay,02,36_month,True,whisper_attn_aug,"(0.8, 1.0]",0.989578664302826
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-02/beh/sub-N3L7A1I2B9_ses-02_task-other_run-01_audio.wav,N3L7A1I2B9,36_month,0,0.9882476925849916,1,1,1,0,0,no,False,FP,other,02,36_month,False,whisper_attn_aug,"(0.8, 1.0]",0.9882476925849916
