epoch,train_loss,f1,f1_macro,f1_weighted,balanced_accuracy,precision,recall,auroc,auprc,loss
1,0.729839776428668,0.8528301886792453,0.42641509433962266,0.6340119165839126,0.5,0.743421052631579,1.0,0.741572750422308,0.8931154520134983,0.7340629937029198
2,0.6829313501338696,0.8517110266159695,0.4502457572104238,0.6456959541578605,0.5083957340594508,0.7466666666666667,0.9911504424778761,0.7468421450722336,0.8958296472849637,0.6943560268039602
3,0.6626220062690305,0.8627450980392157,0.5742296918767507,0.7146911396137403,0.5764692534604039,0.7746478873239436,0.9734513274336283,0.7574565716158637,0.9017135438699165,0.5869081754507007
4,0.6526220536034463,0.8424068767908309,0.6641940926010229,0.750955579640798,0.655850540806293,0.8189415041782729,0.8672566371681416,0.7643143483851449,0.9049904001985212,0.4972848888127166
5,0.6266732813253761,0.8548812664907651,0.5702977761025254,0.7088450016862737,0.5718932002117842,0.7732696897374701,0.9557522123893806,0.767037289161183,0.9061515869133601,0.6221815184730906
6,0.6178080476405449,0.846262341325811,0.6546582642589647,0.7479391965151925,0.6433325769608955,0.8108108108108109,0.8849557522123894,0.7597509013438217,0.9016132514034432,0.5418399304658044
7,0.6149178332311462,0.8528610354223434,0.6230597311943178,0.7349366819369092,0.6112245669767794,0.7924050632911392,0.9233038348082596,0.7569775357385977,0.8996157965568475,0.6004558488320183
8,0.593822662256641,0.8502139800285307,0.676291824137488,0.7609644526633904,0.6660237500945465,0.8232044198895028,0.8790560471976401,0.7817109144542773,0.9095588139963253,0.5145237921153015
9,0.5881101894691321,0.8575233022636485,0.5964635144858615,0.7235584111671525,0.590310869071931,0.7815533980582524,0.9498525073746312,0.7781307515820789,0.9086745260722365,0.6870763259120347
10,0.5882647984177671,0.8556291390728477,0.5806808115746404,0.7145372341724517,0.5789652825051055,0.7764423076923077,0.9528023598820059,0.7833245089882257,0.9061227390345843,0.5337216158258614
11,0.5654620343425666,0.8464849354375896,0.6744052584164693,0.7581808906504357,0.6658724756069889,0.8240223463687151,0.8702064896755162,0.7838539696946777,0.9063542206974797,0.5077431909147683
12,0.5740244400312124,0.8456973293768546,0.7043612697304441,0.7731696145583019,0.7066787686256712,0.8507462686567164,0.8407079646017699,0.7868038222020522,0.9095731049096359,0.5159491809624198
13,0.5793484663903224,0.8537234042553191,0.5831117021276595,0.7148568729003358,0.5802889342712352,0.7772397094430993,0.9469026548672567,0.7829337165620351,0.9061767551386583,0.6206703082078316
14,0.5487278097781426,0.8582995951417004,0.6221322537112011,0.7371084594076284,0.6100521896982074,0.7910447761194029,0.9380530973451328,0.7926783148022085,0.9127763921743892,0.6033415086710368
15,0.543736141404641,0.8513119533527697,0.6999922598622255,0.7736610580089377,0.6956357310339611,0.8414985590778098,0.8613569321533924,0.7931321382648817,0.9103717414032713,0.5026711790144378
16,0.5541380789039382,0.8328267477203647,0.6998779407893162,0.7646030178478529,0.7118221012026322,0.8589341692789969,0.8082595870206489,0.7904596223180294,0.9113145539647456,0.5267113207332921
17,0.5450434339252744,0.8590078328981723,0.559640902750456,0.705385329269739,0.5664473186597081,0.7704918032786885,0.9705014749262537,0.8011244736908454,0.9149232162691595,0.6462035335441071
18,0.580087320689646,0.8472012102874432,0.7224053860202156,0.7831612478345238,0.7334921715452689,0.8695652173913043,0.8259587020648967,0.7955021052366185,0.9084628680068678,0.5170569101311756
19,0.5432969555920423,0.8535911602209945,0.644880686493476,0.746489732913452,0.6309658876030557,0.8025974025974026,0.911504424778761,0.7787862743614955,0.8989740575491602,0.6199611822156472
20,0.5368021424873892,0.8583450210378681,0.6754036662978286,0.7644672205791636,0.6607291430300279,0.8181818181818182,0.9026548672566371,0.7914176940725615,0.9098846303599865,0.5315453484817817
