epoch,train_loss,f1,f1_macro,f1_weighted,balanced_accuracy,precision,recall,auroc,auprc,loss
1,0.9788719540729411,0.8258258258258259,0.6516516516516517,0.716770824878933,0.641467154145536,0.7617728531855956,0.9016393442622951,0.7940559028187286,0.8944434458217574,0.7623291646489273
2,0.7831764673830892,0.8454258675078864,0.7297995479271715,0.7730292079505918,0.7199198018634272,0.8145896656534954,0.8786885245901639,0.8508550536619885,0.9266691075157333,0.8381524236750214
3,0.8096025932280144,0.86697965571205,0.7628070969323302,0.8017544950346578,0.7490623894327162,0.8293413173652695,0.9081967213114754,0.871022526241302,0.9308729398490219,0.9651662075469282
4,0.8784269535839381,0.8667736757624398,0.7767830642963143,0.8104282028174331,0.769961080316075,0.8490566037735849,0.8852459016393442,0.8798325274206865,0.9340984451587533,0.8888439827713865
5,0.8665289832361148,0.8744186046511628,0.7705426356589147,0.809379146588449,0.7536619884420332,0.8294117647058824,0.9245901639344263,0.880717065691709,0.9308973491952777,1.271424059068322
6,0.9461685305529478,0.8776758409785933,0.7678977495491257,0.8089409098583411,0.7474702205448756,0.8223495702005731,0.940983606557377,0.883582969689822,0.9321959729097413,1.2483099402305031
7,0.8716119277547416,0.88,0.7974144486692015,0.8282910286712567,0.7889491685340253,0.859375,0.9016393442622951,0.8891732515626843,0.9435127068178217,1.0418699500105923
8,0.8354843195564603,0.8731466227347611,0.799562635210797,0.8270737656814682,0.8013327043283406,0.8774834437086093,0.8688524590163934,0.8853638400754806,0.9373260649622329,1.1170902181233828
9,0.835024835233111,0.8669950738916257,0.7883362466232322,0.8177447270884425,0.7889019931595707,0.868421052631579,0.8655737704918033,0.890305460549593,0.9467807710885652,1.0207289016020016
10,0.7546333002632861,0.8841761827079935,0.8129971822630877,0.8396091508978948,0.8111687699021111,0.8798701298701299,0.8885245901639345,0.8926642292723199,0.9475735337167946,0.9344582591278308
11,0.7536832442203164,0.8722741433021807,0.7694704049844237,0.8079060368779996,0.7539804222196014,0.8308605341246291,0.9180327868852459,0.8789951645241185,0.932975188416416,1.4117699894623554
12,0.7027235327488907,0.8757763975155279,0.7739537725282557,0.8120225917802539,0.7572591107441915,0.831858407079646,0.9245901639344263,0.8840547234343673,0.9357721636209672,1.313771600085583
13,0.6970790320269753,0.867579908675799,0.7454782660262111,0.791128880169976,0.7262059205094941,0.8096590909090909,0.9344262295081968,0.8733577072768015,0.9253821421499088,1.4696997469555975
14,0.5902795608203345,0.8716323296354992,0.7782286161796172,0.8131498243635732,0.7673664347210756,0.843558282208589,0.9016393442622951,0.8715768368911428,0.9263789184419473,1.4115071430340462
15,0.5289116571690777,0.865040650406504,0.7805056731886,0.8121110925988974,0.7777921924755278,0.8580645161290322,0.8721311475409836,0.872732633565279,0.9326742309782229,1.3722202944615898
16,0.5196162892162961,0.8591065292096219,0.7955663365002358,0.8193223544951864,0.8127137634154971,0.9025270758122743,0.819672131147541,0.8716122184219837,0.9340228509844705,1.3641785003717393
17,0.5381372312904965,0.8718801996672213,0.801793758370196,0.8279972476839486,0.8072060384479302,0.8851351351351351,0.8590163934426229,0.8688170774855526,0.9251703761791317,1.4385412002000135
18,0.4806878511710237,0.8556701030927835,0.7905801495856074,0.8149155826536058,0.8074772968510437,0.8989169675090253,0.8163934426229508,0.870574360183984,0.9330216017882111,1.4313133235708255
19,0.4673359056069127,0.8723051409618574,0.8010648511826831,0.8276997342983202,0.8052482604080671,0.8825503355704698,0.8622950819672132,0.8696544403821205,0.9279128525823057,1.7770565213812288
20,0.370301156629413,0.8641571194762684,0.7822590651532966,0.812878607985759,0.7817077485552542,0.8627450980392157,0.8655737704918033,0.8661988442033258,0.9242792456111918,1.7157556422656481
