epoch,train_loss,f1,f1_macro,f1_weighted,balanced_accuracy,precision,recall,auroc,auprc,loss
1,0.46658027023637205,0.8474025974025974,0.7509071810542398,0.7869842961754726,0.7480127373511027,0.8392282958199357,0.8557377049180328,0.8413256280221725,0.9170446377769201,0.4528772441653518
2,0.3900768279686178,0.8623548922056384,0.7855634110151,0.8142737395683193,0.7895388607147069,0.87248322147651,0.8524590163934426,0.871447104611393,0.9318577450620285,0.4241870408122604
3,0.3759468019050651,0.8757575757575757,0.7580542264752791,0.8020604336393811,0.7363604198608327,0.8140845070422535,0.9475409836065574,0.8746550300743012,0.933471592165483,0.4798899734443104
4,0.3702649291765813,0.8814102564102564,0.8005536130536131,0.8307837995337995,0.7925462908361836,0.8620689655172413,0.9016393442622951,0.8752683099422102,0.9332358155877121,0.4201344221427634
5,0.3580548797376958,0.8775834658187599,0.7901430842607313,0.8228347584468411,0.7797971458898455,0.8518518518518519,0.9049180327868852,0.8810472933128907,0.9360541163948726,0.4235558792243938
6,0.34862175247723,0.8759811616954474,0.7806200629194369,0.8162730863356931,0.7667295671659393,0.8403614457831325,0.9147540983606557,0.8840901049652082,0.9390309522115637,0.4351113515796962
7,0.33486177137863815,0.8729096989966555,0.8054203667397071,0.8306528648357734,0.8127609387899517,0.8907849829351536,0.8557377049180328,0.8878641349215709,0.9397030376459883,0.4104459084369041
8,0.32520589970850516,0.8754098360655738,0.8010142705507726,0.8288288288288288,0.8010142705507726,0.8754098360655738,0.8754098360655738,0.8826748437315721,0.9358239717176924,0.4333837774691281
9,0.3187306769554594,0.8854003139717426,0.7972818302926442,0.8302270291456403,0.7824389668592995,0.8493975903614458,0.9245901639344263,0.8805283641938908,0.9342424725093912,0.48280955336753045
10,0.30791075590689826,0.8776758409785933,0.7678977495491257,0.8089409098583411,0.7474702205448756,0.8223495702005731,0.940983606557377,0.8870621535558438,0.9370782141003242,0.47541996126843467
11,0.2914379556038368,0.8793388429752066,0.8106941564699355,0.8363586113345187,0.8137634154971105,0.8866666666666667,0.8721311475409836,0.8869442151197076,0.9352018089407343,0.4636066662281886
12,0.2809670654377599,0.8792569659442725,0.7784714581787477,0.8161525263973899,0.7605377992687816,0.8328445747800587,0.9311475409836065,0.8679679207453709,0.9255666713689014,0.5985907892201532
13,0.27289988006521154,0.8769230769230769,0.7703943115707821,0.8102226337520455,0.7513857766246019,0.8260869565217391,0.9344262295081968,0.8853166647010261,0.9358331831194866,0.4739046054179067
14,0.2507230317613103,0.8711864406779661,0.8080764418154931,0.8316716215703817,0.8205920509494045,0.9017543859649123,0.8426229508196721,0.8879113102960254,0.9417253817476409,0.4594903600712617
15,0.24887677485033996,0.8831168831168831,0.8092055003819709,0.8368390353684471,0.8056138695600896,0.8745980707395499,0.8918032786885246,0.8860242953178441,0.9369529970485573,0.49901347125771345
16,0.22562219173589693,0.8705501618122977,0.7871269327580007,0.8183166985755983,0.782710225262413,0.8594249201277955,0.8819672131147541,0.8770609741714825,0.9327680428169992,0.5734899026899691
17,0.22353626928411255,0.8814102564102564,0.8005536130536131,0.8307837995337995,0.7925462908361836,0.8620689655172413,0.9016393442622951,0.8812124071234816,0.9372127755204245,0.574586821892005
18,0.21434816785893732,0.8796147672552167,0.7982979496653442,0.828700183268765,0.7909069465738885,0.8616352201257862,0.898360655737705,0.8831112159452766,0.9385297988263106,0.5623598243235737
19,0.18725067129270243,0.8725038402457758,0.7611464348908203,0.8027800594154209,0.7425521877579904,0.8208092485549133,0.9311475409836065,0.8778393678499824,0.9333832925002075,0.642173186685525
20,0.18529055583961676,0.8765822784810127,0.7859473892405063,0.8198334063889838,0.7742422455478241,0.8470948012232415,0.9081967213114754,0.8701026064394386,0.9301920105441522,0.6966396522328576
