epoch,train_loss,loss_bce,loss_div,val_loss,val_f1,val_auroc
1,0.6489818050595354,0.6489818050595354,0.0,0.6580725644138186,0.7655068078668684,0.518271876719868
2,0.5477622873034359,0.5477622873034359,0.0,0.5284607740261715,0.8531073446327684,0.7947440836543753
3,0.47092726377169947,0.47092726377169947,0.0,0.495622221873144,0.8617176128093159,0.8114474408365437
4,0.41528721089082316,0.41528721089082316,0.0,0.46963432208222194,0.8635014836795252,0.8212438084755092
5,0.3929425326814829,0.3929425326814829,0.0,0.5064065129844053,0.8431061806656102,0.81505228398459
6,0.3869512124248773,0.3869512124248773,0.0,0.4726901540053001,0.860248447204969,0.8342872867363786
7,0.3718878848955405,0.3718878848955405,0.0,0.4736603509954538,0.842948717948718,0.8411392405063292
8,0.37156052715029597,0.37156052715029597,0.0,0.4282707198827664,0.8733624454148472,0.8534122179416621
9,0.3649836039740192,0.3649836039740192,0.0,0.4201414267793989,0.8720238095238095,0.8563841496973034
10,0.3634165832080132,0.3634165832080132,0.0,0.42039319701285344,0.8774928774928775,0.865327462850853
11,0.3493680641178257,0.3493680641178257,0.0,0.4118657800695252,0.8815028901734104,0.8703082003302146
12,0.3438141810099694,0.3438141810099694,0.0,0.4306001980354677,0.8625,0.8564942212438085
13,0.3430409136051235,0.3430409136051235,0.0,0.41778325526640164,0.8778409090909091,0.8672537149146946
14,0.3425752648329439,0.3425752648329439,0.0,0.41475898114501947,0.8703427719821163,0.8608970831040176
15,0.33675788139755075,0.33675788139755075,0.0,0.41937788980613244,0.8625592417061612,0.8630159603742433
16,0.3375596980418056,0.3375596980418056,0.0,0.4222777960670727,0.8744038155802861,0.8732801320858559
