epoch,train_loss,f1,precision,recall,auroc,auprc,loss
1,0.7149510683064171,0.8460508701472557,0.7331786542923434,1.0,0.6841084204733076,0.8430738183846743,0.9058624726618595
2,0.6858757100573121,0.8524137931034482,0.7555012224938875,0.9778481012658228,0.6994496422674739,0.8565381969727673,0.5940009752880531
3,0.697922721288851,0.8494623655913979,0.7383177570093458,1.0,0.725811777655476,0.8751117455260788,0.6046395401736147
4,0.6174579987758494,0.836940836940837,0.7692307692307693,0.9177215189873418,0.7364887176664833,0.884469010064739,0.556827485232923
5,0.6207060846175095,0.8515406162464986,0.7638190954773869,0.9620253164556962,0.7509631260319207,0.8923084914453377,0.6960070370718093
6,0.6013276027207398,0.85273492286115,0.7657430730478589,0.9620253164556962,0.7617776554760595,0.8983873815259686,0.6685552027404931
7,0.5986984015345995,0.8547486033519553,0.765,0.9683544303797469,0.7694826637314254,0.9020557827252369,0.6556211489797278
8,0.6057418766467918,0.8433734939759037,0.8045977011494253,0.8860759493670886,0.7779856906989543,0.9066250259177668,0.5034017430622727
9,0.5917008196815001,0.8619718309859155,0.7766497461928934,0.9683544303797469,0.7860759493670886,0.9083076642449598,0.5977094963380933
10,0.5763058208364604,0.8555078683834049,0.7806788511749347,0.9462025316455697,0.7924600990643919,0.9122141506560324,0.5809235109292887
11,0.5844359330505823,0.8327868852459016,0.8639455782312925,0.8037974683544303,0.8035498073747936,0.9162788785397005,0.49113236733316823
12,0.5547253109574564,0.8657142857142858,0.7890625,0.9588607594936709,0.8025316455696202,0.916653418045769,0.5358802797391647
13,0.5632979366613547,0.8639551192145862,0.7758186397984886,0.9746835443037974,0.8058613098514034,0.9184019579227322,0.6760873618290442
14,0.5361447496312417,0.8606060606060606,0.8255813953488372,0.8987341772151899,0.808503026967529,0.9184497485197813,0.4984159594290434
15,0.5639130788646399,0.8636363636363636,0.7835051546391752,0.9620253164556962,0.8105118326912492,0.9200350727976234,0.5739603293786828
16,0.53919307932886,0.8286189683860233,0.8736842105263158,0.7879746835443038,0.8144744083654375,0.9212499411546846,0.5037671672482813
17,0.5508038243751271,0.8630338733431517,0.8071625344352618,0.9272151898734177,0.809768849752339,0.9194932196941911,0.5449717981987168
18,0.5440249367483251,0.8623595505617978,0.7752525252525253,0.9715189873417721,0.8114474408365439,0.9213561341000998,0.6625840416361238
19,0.5394559060803146,0.8379705400981997,0.8677966101694915,0.810126582278481,0.8205008255365989,0.9243507163507705,0.470795526543066
20,0.5254958542026092,0.8630338733431517,0.8071625344352618,0.9272151898734177,0.8086681342872867,0.9198098893950273,0.5703226698075233
