epoch,train_loss,loss_bce,loss_div,val_loss,val_f1,val_auroc
1,0.6110010163104238,0.6110010163104238,0.0,0.6260081706979158,0.7689969604863222,0.5866813428728674
2,0.461636855028385,0.461636855028385,0.0,0.5331696259795652,0.8333333333333334,0.7987341772151899
3,0.4055483981289647,0.4055483981289647,0.0,0.4740980435033132,0.862015503875969,0.844441386901486
4,0.3770058454622415,0.3770058454622415,0.0,0.45446807269672507,0.862015503875969,0.8479636763896532
5,0.36135706228535036,0.36135706228535036,0.0,0.40971254362895426,0.8770370370370371,0.8654375343973583
6,0.3481132564219562,0.3481132564219562,0.0,0.4534383311418259,0.8417508417508418,0.8714364336818932
7,0.33398800925159255,0.33398800925159255,0.0,0.399172947891143,0.8850931677018633,0.8830214639515686
8,0.32860827073454857,0.32860827073454857,0.0,0.42205253637151624,0.8625,0.8563015960374244
9,0.33813131739162217,0.33813131739162217,0.0,0.40678412317278906,0.8683385579937304,0.8682993946064941
10,0.3141112413934686,0.3141112413934686,0.0,0.3810056210160601,0.8846715328467153,0.8827187671986791
11,0.33086041546588346,0.33086041546588346,0.0,0.3904029481726636,0.8853868194842407,0.8883874518436984
12,0.32242675201028337,0.32242675201028337,0.0,0.383314107996336,0.8847926267281107,0.8774628508530544
13,0.31025276288451736,0.31025276288451736,0.0,0.39232774822175365,0.884393063583815,0.8821959273527792
14,0.30379973548225875,0.30379973548225875,0.0,0.3683391744983998,0.8878648233486943,0.8936984039625756
15,0.31751079909688185,0.31751079909688185,0.0,0.3724329716044104,0.8792569659442725,0.8851403412217942
16,0.3045048497709607,0.3045048497709607,0.0,0.40555582262074313,0.8660130718954249,0.8930930104567969
17,0.3053858792024457,0.3053858792024457,0.0,0.3737288147055494,0.8786482334869432,0.8844523940561364
18,0.3152123761540356,0.3152123761540356,0.0,0.35618787159680837,0.8939393939393939,0.89515685195377
19,0.29682231345021526,0.29682231345021526,0.0,0.40061014739627976,0.8681672025723473,0.879664281783159
20,0.3062815062147527,0.3062815062147527,0.0,0.3615161611076246,0.9003021148036254,0.892294991744634
