epoch,train_loss,loss_bce,loss_div,val_loss,val_f1,val_auroc
1,0.6278996350720706,0.5957694796890747,0.03213015538299593,0.5914745610855572,0.8460508701472557,0.5634012107870117
2,0.5910422377027116,0.5735639675361354,0.01747827016657627,0.5790078125012447,0.8460508701472557,0.602779306549257
3,0.5759277575757219,0.5625372725289043,0.01339048504681758,0.5569942331853432,0.8494623655913979,0.6388277380297194
4,0.5607062815944096,0.5483495038820476,0.012356777712362023,0.5549964702876151,0.8490566037735849,0.6592184920198129
5,0.5456149302956808,0.5338805352405804,0.011734395055100322,0.5482952979213953,0.8489795918367347,0.6687396807925151
6,0.5406491473180856,0.5291397874129982,0.011509359905087366,0.5392129127186854,0.8496551724137931,0.6759218492019812
7,0.5293399412099771,0.5186920329564955,0.010647908253481657,0.5519561130907862,0.8524590163934426,0.6752339020363235
8,0.5295543845618008,0.5189352177265214,0.010619166835279362,0.5501257420934547,0.8524137931034482,0.6749587231700606
9,0.5268885090367914,0.5163226562847452,0.01056585275204625,0.5432774128604101,0.8539944903581267,0.6859933957072096
10,0.5163442069727064,0.5058393281225751,0.010504878850131318,0.5505438370893768,0.8575380359612724,0.6852779306549256
11,0.5136031176804042,0.5032254647372699,0.010377652943134308,0.5352300491806319,0.8486562942008486,0.6933681893230599
12,0.5075658883547365,0.4975426041680138,0.010023284186722665,0.5359905687638336,0.8482269503546099,0.6987616951018163
13,0.5076642257144403,0.4982762688362017,0.009387956878238516,0.5437743821788553,0.8583450210378681,0.7068794716565768
14,0.4909904039288848,0.48198361367714115,0.009006790251743684,0.5655134929918841,0.8591160220994475,0.7099889928453494
15,0.5075192997677865,0.49865084495849726,0.008868454809289245,0.5338584325555064,0.8535211267605634,0.7152999449642268
16,0.4942166386825237,0.4851160052618602,0.009100633420663454,0.5355339788306686,0.8514851485148515,0.7171711612548156
17,0.49238992820312155,0.4832488859026897,0.00914104230043183,0.5312510722375144,0.851063829787234,0.7200330214639517
18,0.48197132328570613,0.47299026461636146,0.00898105866934468,0.5338919802704986,0.8518518518518519,0.7222894881673089
19,0.4844165042939982,0.476016062788847,0.008400441505151188,0.5451080969485115,0.8571428571428571,0.7271601541001651
