epoch,train_loss,f1,precision,recall,auroc,auprc,loss
1,0.4581998847169243,0.884450784593438,0.8051948051948052,0.9810126582278481,0.8635938359933958,0.942656211274202,0.4383513679222275
2,0.40339232552697146,0.8899082568807339,0.8609467455621301,0.9208860759493671,0.8825811777655476,0.9536593401982325,0.3702030004868651
3,0.37693279233713534,0.8813559322033898,0.8588588588588588,0.9050632911392406,0.8757017061089708,0.9496811980628804,0.3866383858595536
4,0.36246730000758154,0.8838709677419355,0.9013157894736842,0.8670886075949367,0.8797743533296642,0.9504262051726602,0.3918002988373874
5,0.3414069693180371,0.9003021148036254,0.861271676300578,0.9430379746835443,0.891937259218492,0.956962879055983,0.3788527963886128
6,0.3379393715005081,0.8739770867430442,0.9050847457627119,0.8449367088607594,0.8833516785910841,0.9535789905459163,0.4055546379006379
7,0.3343805141752681,0.8604651162790697,0.9055944055944056,0.819620253164557,0.8753990093560815,0.9483410165051102,0.46091334124175687
8,0.3207326455256304,0.8708133971291866,0.8778135048231511,0.8639240506329114,0.881012658227848,0.9527857874340984,0.4248967434510831
9,0.3080983543491473,0.8668831168831169,0.89,0.8449367088607594,0.8811227297743532,0.9519184554717399,0.43918942737883593
10,0.29188777889394285,0.8738170347003155,0.8710691823899371,0.8765822784810127,0.8772977435332966,0.9486410542614947,0.46372711492525176
11,0.28179323618548185,0.8695652173913043,0.8852459016393442,0.8544303797468354,0.8754265272427078,0.9472663971968401,0.4441629709403642
12,0.2527467454922145,0.8723747980613893,0.8910891089108911,0.8544303797468354,0.8822647220693451,0.9525450425883734,0.46517494414217786
13,0.23430684605552257,0.8775193798449612,0.8601823708206687,0.8955696202531646,0.8727848101265823,0.9477553421442387,0.4638363738347649
14,0.2342096171949221,0.8823529411764706,0.8636363636363636,0.9018987341772152,0.874903687396808,0.950663135272752,0.4676034198144749
15,0.22257129245449758,0.8746081504702194,0.8664596273291926,0.8829113924050633,0.8661805173362686,0.9440080654382981,0.5061018901192118
16,0.200926099995522,0.8834355828220859,0.8571428571428571,0.9113924050632911,0.8663181067694001,0.9413262749263641,0.556493300572902
17,0.18975914203299707,0.8759811616954474,0.8691588785046729,0.8829113924050633,0.8733351678591085,0.9484644113933455,0.5493261073553922
18,0.18397892003045663,0.875,0.8863636363636364,0.8639240506329114,0.8716290588882774,0.9471886799961814,0.5773197469537054
19,0.17549755401954817,0.8851963746223565,0.846820809248555,0.9272151898734177,0.8699642267473857,0.9473260601269302,0.6504608370069838
20,0.16592321508016344,0.8676236044657097,0.8745980707395499,0.8607594936708861,0.8604017611447441,0.9403347241034702,0.6437318264884905
