epoch,train_loss,loss_bce,loss_div,val_loss,val_f1,val_auroc
1,0.5390251560728679,0.5390251560728679,0.0,0.504432397145851,0.8596187175043327,0.7714343109682604
2,0.4399998657723037,0.4399998657723037,0.0,0.4761729459239154,0.8505747126436781,0.8096424266773805
3,0.3978657193712948,0.3978657193712948,0.0,0.48461370693952766,0.84251968503937,0.8143029329047811
4,0.38380718983478784,0.38380718983478784,0.0,0.4519765498768799,0.8601769911504424,0.8229007633587786
5,0.39016104319183403,0.39016104319183403,0.0,0.4471481260204432,0.8554913294797688,0.8312575331458417
6,0.3738434360499761,0.3738434360499761,0.0,0.4409090340260093,0.8623188405797102,0.8332663720369626
7,0.3601766481288066,0.3601766481288066,0.0,0.4617421759660317,0.8651488616462347,0.8385697067095219
8,0.36592174002308714,0.36592174002308714,0.0,0.4495419343276059,0.8642857142857143,0.8373242265970269
9,0.35748992614852365,0.35748992614852365,0.0,0.4358420097784345,0.8650646950092421,0.8369224588188027
10,0.35140296044333497,0.35140296044333497,0.0,0.46590528478363336,0.8671328671328671,0.8419043792687826
11,0.34236349721345327,0.34236349721345327,0.0,0.44640567550221744,0.8571428571428571,0.8417034953796706
12,0.34198899723069615,0.34198899723069615,0.0,0.43825046495007514,0.8588007736943907,0.8400964242667738
13,0.3471302732883036,0.3471302732883036,0.0,0.437548859029257,0.8638838475499092,0.8422659702691844
14,0.348637210356808,0.348637210356808,0.0,0.4401727024947113,0.8599221789883269,0.8413017276014463
15,0.332670800344542,0.332670800344542,0.0,0.46366705752176124,0.866785079928952,0.8434310968260346
