epoch,train_loss,f1,f1_macro,f1_weighted,balanced_accuracy,precision,recall,auroc,auprc,loss
1,0.4465488986676651,0.8412017167381974,0.7046475509761025,0.7617831851861842,0.6962182466416247,0.8166666666666667,0.8672566371681416,0.8182975743299166,0.9112067398974941,0.4658975688483426
2,0.38463124666916826,0.862796833773087,0.6687721542602809,0.7499540285334215,0.6513656331571911,0.7804295942720764,0.9646017699115044,0.8388828760000849,0.9205270623064198,0.5192835910175635
3,0.3583355281109125,0.8431654676258993,0.7127704732765512,0.7673290483181193,0.7055346872944123,0.8230337078651685,0.8643067846607669,0.8341716007724793,0.9186857571373239,0.49981501617441615
4,0.36259576283026074,0.8575268817204301,0.678763440860215,0.7535598596301795,0.6611489569406421,0.7876543209876543,0.9410029498525073,0.8419600602703678,0.9224846691013726,0.55538937533625
5,0.341243338365264,0.8563458856345886,0.7126917712691772,0.7727980952714415,0.6974066764287685,0.8121693121693122,0.9056047197640118,0.8385645465928143,0.9215470178580267,0.5305997049397005
6,0.3275544539714064,0.853185595567867,0.7000970712882071,0.7641508471374372,0.6844931134738228,0.804177545691906,0.9085545722713865,0.8306487553320177,0.9184512682857149,0.5708591128118866
7,0.31663194809965745,0.8472622478386167,0.7213410475834305,0.7740277422508725,0.7142038581524162,0.828169014084507,0.8672566371681416,0.834553596061204,0.9203067735932591,0.529023874348427
8,0.31120191610819425,0.8461538461538461,0.7104784978800727,0.767246426028095,0.7006430254026867,0.8181818181818182,0.8761061946902655,0.8379703316992424,0.9242994312378499,0.5245079213293526
9,0.29753948146006354,0.8482269503546099,0.7109660648187393,0.7683973976789361,0.6999957556079031,0.8169398907103825,0.8820058997050148,0.8420343371320642,0.925841028387491,0.5430395269462504
10,0.2769213604576308,0.8486562942008486,0.7094687093494203,0.7677061925508547,0.6978735595594321,0.8152173913043478,0.8849557522123894,0.8384584367903907,0.9245504195179564,0.5672332727852974
11,0.28257677229085826,0.8251533742331288,0.7250766871165644,0.7669497779603153,0.7384817809469238,0.8594249201277955,0.7935103244837758,0.8327709513804884,0.9223066040340071,0.5623960466938538
12,0.2613944837343057,0.8613728129205922,0.6889023689016107,0.7610657345999293,0.669818127798646,0.7920792079207921,0.943952802359882,0.8303728698457165,0.9208499624589266,0.701426369492666
13,0.24396155536970007,0.8522727272727273,0.7197871572871573,0.775220450168149,0.708664926465907,0.821917808219178,0.8849557522123894,0.8255979287366568,0.9167983098489367,0.6297597288617779
14,0.2337007420042854,0.8517985611510791,0.7285812729127044,0.7801366236400578,0.720750832961949,0.8314606741573034,0.8731563421828908,0.8279323443899747,0.9183175707550039,0.6431392635760447
15,0.21841442587594898,0.853448275862069,0.7305702917771884,0.7819836742394815,0.7222257592156364,0.8319327731092437,0.8761061946902655,0.8172576982661659,0.91095754726413,0.6722172810131037
16,0.2018641137175991,0.834319526627219,0.7171597633136095,0.7661805847837388,0.718087476921118,0.8367952522255193,0.831858407079646,0.8177033594363448,0.9112952173975948,0.6971217394342731
17,0.18712367505791302,0.8523206751054853,0.7118746232670283,0.770638661693161,0.6987012160183357,0.8145161290322581,0.8938053097345132,0.8108804991405105,0.9073993736767629,0.7750774207271667
18,0.1766380741937841,0.8547249647390691,0.7188604580780366,0.7757075319947866,0.7058954606226523,0.8189189189189189,0.8938053097345132,0.8241760573841812,0.9158206855053392,0.8743683769597543
19,0.1818500321032716,0.846820809248555,0.7226528288667018,0.774605958733586,0.7163260542008871,0.830028328611898,0.8643067846607669,0.8206532119437193,0.9133592466292907,0.7652918454922081
20,0.16271896142057846,0.8535911602209945,0.6983473042484283,0.7633028925214684,0.6823709174253517,0.8025974025974026,0.911504424778761,0.803569533753528,0.9064492218355564,0.9528845971699601
