epoch,train_loss,f1,precision,recall,auroc,auprc,loss
1,0.7561501037778047,0.8482384823848238,0.7417061611374408,0.990506329113924,0.7578563566318106,0.8860296561899431,0.980728612838744
2,0.7591238976355715,0.8599167822468793,0.7654320987654321,0.9810126582278481,0.8141992294991743,0.9158150033094401,0.5976260386989722
3,0.7042098746997353,0.8442367601246106,0.8312883435582822,0.8575949367088608,0.8021188772702257,0.9102821538582164,0.5727265851409823
4,0.6963937967213056,0.8603042876901799,0.7641277641277642,0.9841772151898734,0.8219867914144194,0.9209634971616334,0.8629498179652981
5,0.7237929455879876,0.8746355685131195,0.8108108108108109,0.9493670886075949,0.8071271326362134,0.9142913531185122,0.6327021204968907
6,0.7077438614913079,0.8615819209039548,0.7780612244897959,0.9651898734177216,0.8216565767749036,0.921978065725082,0.7958248442575597
7,0.7178694666171151,0.8558282208588958,0.8303571428571429,0.8829113924050633,0.8249312052834343,0.9228810913711681,0.6304636497116387
8,0.7024417403117131,0.8731988472622478,0.8015873015873016,0.9588607594936709,0.832443588332416,0.9255818856019028,0.63791540829862
9,0.6761371351015155,0.8655834564254062,0.8116343490304709,0.9272151898734177,0.8152999449642268,0.920057916619454,0.7647013675524026
10,0.6840188651748005,0.8684582743988685,0.7851662404092071,0.9715189873417721,0.8290313703907539,0.9267233349861401,0.9047832319449485
11,0.6644079936680813,0.8680351906158358,0.8087431693989071,0.9367088607594937,0.8384700055035773,0.9304381981302554,0.6886383762742978
12,0.6691168025265548,0.8713450292397661,0.8097826086956522,0.9430379746835443,0.8297193175564117,0.9262075298079654,0.721682841355155
13,0.6494387792327927,0.867816091954023,0.7947368421052632,0.9556962025316456,0.8331040176114475,0.927441573732031,0.8004064988371185
14,0.6426334674454887,0.8640226628895185,0.782051282051282,0.9651898734177216,0.8283709411117226,0.9269364040381802,0.8569634957417164
15,0.6408017498316523,0.8700906344410876,0.8323699421965318,0.9113924050632911,0.8327187671986791,0.9263304148711277,0.5771039197382467
16,0.6127073002675216,0.8682634730538922,0.8238636363636364,0.9177215189873418,0.8333516785910842,0.9294366323959887,0.6589865319421983
17,0.6004817758942753,0.8767123287671232,0.844574780058651,0.9113924050632911,0.838249862410567,0.9322320606737357,0.6800089343075617
18,0.583806072209048,0.8765060240963856,0.8362068965517241,0.9208860759493671,0.8399284534947716,0.9337674879069906,0.6318743232903612
19,0.6027018984500062,0.8785607196401799,0.8347578347578347,0.9272151898734177,0.8371216290588883,0.9310487348812343,0.6358095011760128
20,0.635710602071132,0.8672566371681416,0.8121546961325967,0.930379746835443,0.8291964777105119,0.9269515101601067,0.6385358477232852
