epoch,train_loss,loss_bce,loss_div,val_loss,val_f1,val_auroc
1,0.5772881868273713,0.5772881868273713,0.0,0.5605652690852055,0.8465266558966075,0.6264363198071514
2,0.5512962818376778,0.5512962818376778,0.0,0.5535026021113917,0.8478964401294499,0.6391723583768582
3,0.5437467983064725,0.5437467983064725,0.0,0.5527572312107941,0.8478964401294499,0.6448372840498192
4,0.5396621419015781,0.5396621419015781,0.0,0.5443618281715724,0.847682119205298,0.657774206508638
5,0.5322064527476481,0.5322064527476481,0.0,0.5415495936276198,0.8442211055276382,0.6715548413017275
6,0.5264881203571955,0.5264881203571955,0.0,0.5382872902128208,0.8494983277591973,0.6744475693049418
7,0.5209261847789898,0.5209261847789898,0.0,0.5362586041792434,0.8464163822525598,0.6752109280835676
8,0.5182969110418659,0.5182969110418659,0.0,0.5346004380022779,0.8424657534246576,0.6813579750903977
9,0.5073182006445967,0.5073182006445967,0.0,0.5345732218661562,0.847457627118644,0.6777018883085577
10,0.5029485286899316,0.5029485286899316,0.0,0.5357262461292309,0.846815834767642,0.6732422659702693
11,0.4937842286141344,0.4937842286141344,0.0,0.5274549764411456,0.8478632478632478,0.6998392928887102
