epoch,train_loss,f1,precision,recall,auroc,auprc,loss
1,0.7081246427504423,0.8591749644381224,0.7803617571059431,0.9556962025316456,0.7270569620253164,0.8858363079434324,0.5417788656319953
2,0.7023066658256581,0.8616262482168331,0.7844155844155845,0.9556962025316456,0.7389240506329114,0.8886750962365855,0.5900629456019373
3,0.6773864660096508,0.8654970760233918,0.8043478260869565,0.9367088607594937,0.7440005274261603,0.887786640906036,0.5422405360167105
4,0.6412657510351809,0.8620689655172413,0.7894736842105263,0.9493670886075949,0.748285864978903,0.8891915032746521,0.7246504192844088
5,0.6341787669067099,0.8625730994152047,0.8016304347826086,0.9335443037974683,0.7504285337552743,0.8884848694744654,0.614667908768893
6,0.6137812615179192,0.8634361233480177,0.8054794520547945,0.930379746835443,0.7463739451476793,0.8877007733043548,0.4905356240811423
7,0.5842800192113958,0.8504672897196262,0.8374233128834356,0.8639240506329114,0.7506922468354429,0.8899569132548028,0.5518964455933174
8,0.5854307266148051,0.8649425287356322,0.7921052631578948,0.9525316455696202,0.7517800632911391,0.891212766087355,0.7763112012771053
9,0.5959333500908,0.8633093525179856,0.7915567282321899,0.9493670886075949,0.7487473628691984,0.8891439881920037,0.6848715116762674
10,0.5690508751605033,0.8571428571428571,0.8414634146341463,0.8734177215189873,0.7578784282700423,0.8936042900424844,0.5841719309699912
11,0.5630414965747665,0.8663729809104258,0.8082191780821918,0.9335443037974683,0.7596255274261603,0.8950986995370609,0.6226900389414615
12,0.5562727296535671,0.8676470588235294,0.8104395604395604,0.9335443037974683,0.7590981012658228,0.8965642776134214,0.5886729472719169
13,0.5490064173729214,0.869309838472834,0.810958904109589,0.9367088607594937,0.760482594936709,0.8983393276490166,0.6378555983622577
14,0.5548275122724105,0.8658008658008658,0.7957559681697612,0.9493670886075949,0.7564939345991561,0.8969158727571358,0.7366370226810935
15,0.5440634856895411,0.8653295128939829,0.7905759162303665,0.9556962025316456,0.7606803797468354,0.9009209764120846,0.7380758959953153
16,0.5442549301135602,0.8683812405446294,0.8318840579710145,0.9082278481012658,0.7635152953586499,0.9012946461608504,0.6448463730054039
17,0.5738963630925953,0.8498402555910544,0.8580645161290322,0.8417721518987342,0.764899789029536,0.9036443952225842,0.6270833290385498
18,0.5327238879492491,0.8726207906295754,0.8119891008174387,0.9430379746835443,0.773800105485232,0.9082115523487335,0.630130845750456
19,0.5412067404827103,0.8654124457308249,0.7973333333333333,0.9462025316455697,0.7702894251054853,0.907524467145469,0.7366304141012963
20,0.5141544117938748,0.8672839506172839,0.8463855421686747,0.8892405063291139,0.7705036919831224,0.9068603401815019,0.6286850142506295
