epoch,train_loss,f1,precision,recall,auroc,auprc,loss
1,0.48412874505339715,0.888888888888889,0.8260869565217391,0.9620253164556962,0.830135812236287,0.9314063977141347,0.4323075882077796
2,0.40582959801262947,0.8885448916408669,0.8696969696969697,0.9082278481012658,0.8534084915611815,0.9408565680351026,0.393563150853208
3,0.3740955824102164,0.8831168831168831,0.9066666666666666,0.8607594936708861,0.85426555907173,0.9417920745872083,0.4325559567479254
4,0.3841826705562573,0.8754098360655737,0.9081632653061225,0.8449367088607594,0.8516943565400844,0.9411782216136887,0.4387926229284805
5,0.36645372134840676,0.8895434462444771,0.8319559228650137,0.9556962025316456,0.8585508966244726,0.9407229336493584,0.46038662209130315
6,0.34687076846024795,0.8860759493670886,0.8860759493670886,0.8860759493670886,0.8552215189873418,0.9398172061337235,0.4248506056271421
7,0.34075835950728417,0.8923556942277691,0.88,0.9050632911392406,0.8581553270042195,0.9397273047784128,0.42746307865436217
8,0.32605272924072326,0.8708609271523179,0.9131944444444444,0.8322784810126582,0.8587486814345991,0.9394676456832247,0.48363991352973634
9,0.31851837772640185,0.8782894736842105,0.9143835616438356,0.8449367088607594,0.8625725210970464,0.9416419438554419,0.4449874637196365
10,0.32261046768756363,0.8924050632911392,0.8924050632911392,0.8924050632911392,0.8604463343881856,0.9404720318411128,0.45269577232307023
