epoch,train_loss,f1,f1_macro,f1_weighted,balanced_accuracy,precision,recall,auroc,auprc,loss
1,0.9128514880429792,0.9104477611940298,0.8214659188135753,0.8655304094492637,0.8201206318294926,0.9085106382978724,0.9123931623931624,0.9071932814021422,0.9633042436461992,0.5494920838748988
2,0.7290655756545622,0.9108695652173913,0.8319408067050812,0.8710269331249153,0.8432191929027373,0.9269911504424779,0.8952991452991453,0.9076328032024236,0.9621201871206516,0.8921646243730784
3,0.5407412749568675,0.9064143007360673,0.8053666188065718,0.8554062057045648,0.7959131234447689,0.8923395445134575,0.9209401709401709,0.8979971329654873,0.9554922626660438,1.1658739858741227
4,0.29499850172635084,0.9088960342979635,0.8212191770235899,0.8646374290284713,0.8232446175484149,0.9118279569892473,0.905982905982906,0.8908565941793789,0.9512334034691664,2.298747893664101
5,0.13483115669577225,0.8984293193717278,0.7859149963862007,0.8416329518582667,0.774789029535865,0.8809034907597536,0.9166666666666666,0.8632951963648167,0.9312319780051322,2.2385010843997337
6,0.06956849242521827,0.9104477611940298,0.8214659188135753,0.8655304094492637,0.8201206318294926,0.9085106382978724,0.9123931623931624,0.8571013199177757,0.9228257281725534,3.0891603301159307
7,0.08691537348810587,0.9113924050632911,0.8175383077948035,0.8640155764101887,0.8096397273612463,0.9,0.9230769230769231,0.8461065130368929,0.9159613311330085,4.537894652779475
8,0.16741551113628528,0.9142259414225942,0.8185994571977836,0.8659544254241276,0.8054879368170507,0.8954918032786885,0.9337606837606838,0.8331980958563238,0.9065897845351524,4.511195310010594
9,0.1375254591577857,0.9115504682622269,0.8097271241654778,0.860150824916264,0.7938980850373256,0.8884381338742393,0.9358974358974359,0.8441117602510008,0.9131785379955406,3.814474307905744
10,0.13284557641518088,0.9102167182662538,0.8013981117833036,0.8552859201055313,0.7812804284323271,0.8802395209580839,0.9423076923076923,0.8232446175484149,0.899438706311456,4.224047095121228
11,0.14207253098214723,0.9096638655462185,0.8114985994397759,0.8601107919206021,0.8012144325435464,0.8946280991735537,0.9252136752136753,0.8277074542897328,0.9034354319020609,4.605002841552723
12,0.10004358039292006,0.8984881209503239,0.8050722813340576,0.8513325213996208,0.8115330520393811,0.9082969432314411,0.8888888888888888,0.8474386021854377,0.9209038003533445,3.8126672982275465
13,0.07874211751830329,0.8984615384615384,0.7705304082199389,0.8338828848571527,0.7495942875689712,0.863905325443787,0.9358974358974359,0.8054000324569945,0.891200412717348,5.120652783957097
14,0.017168265304572702,0.9,0.8114457831325301,0.8552985103352708,0.8220545277507303,0.915929203539823,0.8846153846153846,0.8444025208265714,0.9168092370626896,8.012667337444716
15,0.1545661340373431,0.9051094890510949,0.797264642136469,0.8506702372539355,0.7832954668397707,0.8839103869653768,0.9273504273504274,0.8134872335821701,0.8957480546538891,5.194693456860148
16,0.15129376018435395,0.9075975359342916,0.7919282643700235,0.8492085745695812,0.7696905766526019,0.8735177865612648,0.9444444444444444,0.8117494320025965,0.8928011490358609,4.19930442387795
17,0.04963829458191019,0.8943965517241379,0.7959637079608344,0.8447084069490518,0.8009710050849291,0.9021739130434783,0.8867521367521367,0.8315143892675537,0.9078405573736634,5.878088363506827
18,0.10710242970307475,0.8958109559613319,0.7968151353015382,0.8458386247656532,0.799943200259656,0.9006479481641468,0.8910256410256411,0.8579195066536838,0.9262429001901382,3.337434341163291
19,0.03040906260132618,0.8987068965517241,0.8042917198808004,0.8510468393184782,0.8094368711457319,0.9065217391304348,0.8910256410256411,0.8498525911500595,0.9210279430660355,4.628998313947638
20,0.05069640744083305,0.9034994697773064,0.8045005439501418,0.8535255711169486,0.8000649139889646,0.8968421052631579,0.9102564102564102,0.8216826246889538,0.9025941982813539,5.548467792345356
