epoch,train_loss,loss_bce,loss_div,val_loss,val_f1,val_auroc
1,0.577380759505237,0.577380759505237,0.0,0.567052903176737,0.8460508701472557,0.7445789763346174
2,0.5592685825214153,0.5592685825214153,0.0,0.5559921522566448,0.8460508701472557,0.7493395707209687
3,0.5449119592766937,0.5449119592766937,0.0,0.5412169260657858,0.8471849865951743,0.7612548156301596
4,0.5275702978052744,0.5275702978052744,0.0,0.5232445212500277,0.8483221476510067,0.7772427077600441
5,0.507709768487186,0.507709768487186,0.0,0.5165323269685294,0.8460508701472557,0.811557512383049
6,0.48424092189567847,0.48424092189567847,0.0,0.5052425217773687,0.8460508701472557,0.8352504127682995
7,0.45857844001999715,0.45857844001999715,0.0,0.5043667015163639,0.8460508701472557,0.8467528893780959
8,0.4593452799429254,0.4593452799429254,0.0,0.4822983040264754,0.8645690834473324,0.8542927903137039
9,0.44245597265842485,0.44245597265842485,0.0,0.4766908261726185,0.8598639455782313,0.8648871766648322
10,0.42663607010390703,0.42663607010390703,0.0,0.47636698955657036,0.8552097428958051,0.8536598789212987
11,0.43644326216563945,0.43644326216563945,0.0,0.4964297327910941,0.8483221476510067,0.8648871766648322
12,0.4320124434080066,0.4320124434080066,0.0,0.47532861512111124,0.8563685636856369,0.8550357732526142
13,0.41928929540260534,0.41928929540260534,0.0,0.49270037507201847,0.8494623655913979,0.8579526692350028
