epoch,train_loss,loss_bce,loss_div,val_loss,val_f1,val_auroc
1,0.5461244196317356,0.5461244196317356,0.0,0.5478055346012115,0.8590250329380764,0.7749342262616599
2,0.5066234626146178,0.5066234626146178,0.0,0.5701085509194268,0.8191653786707882,0.770097531159478
3,0.47040971264320336,0.47040971264320336,0.0,0.5037993155005905,0.8575498575498576,0.7733397113928087
4,0.44466852856114736,0.44466852856114736,0.0,0.4629057325919469,0.8699080157687253,0.7951845650960694
5,0.4139000952938678,0.4139000952938678,0.0,0.4481680058439573,0.8816326530612245,0.8053894602567169
6,0.39336004501951793,0.39336004501951793,0.0,0.49425328253561424,0.87001287001287,0.8110765632889525
7,0.3922261325883742,0.3922261325883742,0.0,0.44002354663382803,0.8728323699421965,0.8234340535225491
8,0.38133737027953946,0.38133737027953946,0.0,0.42588238650312027,0.8832214765100671,0.8254537723564271
9,0.37309709841800476,0.37309709841800476,0.0,0.4264532172990342,0.8879892037786775,0.8257461000823834
10,0.35911924087012986,0.35911924087012986,0.0,0.42072459707347054,0.8847184986595175,0.8309548486539636
11,0.36974185141565885,0.36974185141565885,0.0,0.41889701599358686,0.8859060402684564,0.8348879853304633
12,0.35413151460222014,0.35413151460222014,0.0,0.40872860576336584,0.8907330567081605,0.8389008477504052
13,0.35782502332962857,0.35782502332962857,0.0,0.4071038049687114,0.8888888888888888,0.8419570012490367
14,0.35159691608477134,0.35159691608477134,0.0,0.405627766745165,0.8938547486033519,0.8388211220069627
15,0.3451554451736144,0.3451554451736144,0.0,0.44211461989622974,0.8827404479578392,0.8364559249515002
16,0.33795251654837416,0.33795251654837416,0.0,0.40467523703041175,0.8820960698689956,0.8432326131441175
17,0.3452248459035251,0.3452248459035251,0.0,0.40659519594576626,0.8869565217391304,0.8407345398495841
18,0.33602046613325726,0.33602046613325726,0.0,0.41209343233611434,0.8842975206611571,0.837572085359696
19,0.3352132007634084,0.3352132007634084,0.0,0.421219794307318,0.8807069219440353,0.8407345398495842
