epoch,train_loss,val_loss,val_f1,val_auroc,val_threshold
1,0.3837096377704214,0.3322571906096795,0.8492462311557789,0.7943376068376069,0.9
2,0.2891305146212316,0.3059329916449154,0.8393782383419689,0.8144078144078144,0.95
3,0.27778929956100157,0.2922318067182513,0.8542199488491049,0.8080738705738707,0.9
4,0.26750777020484584,0.28663146199987216,0.810958904109589,0.8182997557997558,0.95
5,0.25903533377099136,0.28357332046417627,0.8497409326424871,0.8177655677655677,0.9
6,0.24602320367462524,0.2697015702724457,0.8390501319261213,0.8176892551892552,0.95
7,0.23423447486657634,0.27244331665775356,0.8527131782945736,0.8211614774114774,0.9
8,0.23224632275381168,0.26689406418625045,0.8693467336683417,0.8119658119658121,0.85
9,0.2375806777851994,0.27366523477522764,0.8503937007874016,0.8282203907203908,0.9
10,0.23569845296599695,0.28578805770067606,0.8527918781725888,0.8115842490842491,0.95
11,0.21512427275316626,0.27857274857952313,0.824468085106383,0.818070818070818,0.95
12,0.21592235815110086,0.3363306635771604,0.8238482384823849,0.8321123321123322,0.9
13,0.22786837212647063,0.2802180876845823,0.8534704370179949,0.8190247252747253,0.9
