epoch,train_loss,loss_bce,loss_div,val_loss,val_f1,val_auroc
1,0.6179812414594358,0.5856173091181894,0.03236393234124634,0.5732085143676213,0.8460508701472557,0.5581728123280132
2,0.5667883681599051,0.5558826212839383,0.010905746875966831,0.5604915310846957,0.8460508701472557,0.6551458447991194
3,0.5513707935546025,0.5423152194153972,0.00905557413920533,0.5461497001194345,0.8460508701472557,0.677325261419923
4,0.5415239910674622,0.5332255139946938,0.008298477072768458,0.5453692506091224,0.8478260869565217,0.6870941111722619
5,0.5248438433514022,0.5176648383096951,0.007179005041707125,0.5386083144046314,0.8512396694214877,0.685305448541552
6,0.5278390950733433,0.5207170785018583,0.00712201657148487,0.5411008559599554,0.8306801736613604,0.6890203632361034
7,0.5197411486069762,0.5136604588933107,0.006080689713665534,0.5356349872723395,0.850415512465374,0.6993395707209685
8,0.5142404189341838,0.508318265672864,0.005922153261319802,0.530975008672946,0.8520055325034578,0.7089708310401761
9,0.5184506534814562,0.5124184445637029,0.006032208917753362,0.5227306547235446,0.8519040902679831,0.7155751238304898
10,0.5147281300940938,0.5090721350435804,0.005655995050513345,0.529148811426904,0.8547717842323651,0.7182168409466154
11,0.5086756264975454,0.5025788770943154,0.006096749403230028,0.5213362583134263,0.8424068767908309,0.7180517336268575
12,0.5030903986973898,0.4980495965517149,0.005040802145674938,0.5208719334459222,0.8543140028288543,0.7253990093560815
13,0.49654163204477075,0.49209669150593804,0.004444940538832736,0.5222398258460439,0.8587570621468926,0.7287561915244909
14,0.4981591853007203,0.4934596289403555,0.004699556360364801,0.5309419592198529,0.8587412587412587,0.725536598789213
15,0.49565079189317374,0.4908242197480144,0.004826572145159334,0.5151281505563834,0.853448275862069,0.7302146395156852
16,0.48817995261179464,0.4833847658663261,0.004795186745468527,0.5221367344787461,0.8471615720524017,0.7272977435332966
17,0.4910397368040299,0.4858178808921721,0.005221855911857835,0.5096470314594475,0.8526011560693642,0.7394056136488718
18,0.48250825191839464,0.47761595358208914,0.004892298336305496,0.5149416278663098,0.8587731811697575,0.7441937259218492
19,0.47818267575987594,0.47361618434874025,0.004566491411135691,0.5064778513277248,0.8591749644381224,0.7492019812878371
20,0.4769688242849065,0.47228530694435283,0.004683517340553652,0.5212822512111988,0.8567375886524823,0.7409466152999449
21,0.474400823347756,0.46980217271825164,0.004598650629504402,0.5089653199128029,0.8579710144927536,0.7478536048431479
22,0.4621332914138315,0.4577229166539704,0.004410374759861109,0.5052212039592163,0.8675400291120815,0.7512933406714364
23,0.4674871624198958,0.46307348541733695,0.0044136770025588485,0.5053178100045036,0.8562962962962963,0.7513208585580626
24,0.4623435783290827,0.45806200943160347,0.004281568897479191,0.518912939168945,0.8620199146514936,0.7572096862960924
25,0.4626330723396855,0.4584040625429735,0.0042290097967119565,0.5090680619433798,0.8613138686131386,0.7556686846450192
