child_id,timepoint_norm,n_segments,status
A1H3H9Y3T1,14_month,44,ok
A1H3H9Y3T1,36_month,41,ok
A3G3T7I1A5,14_month,23,ok
A3G3T7I1A5,36_month,44,ok
A4E8K1L5Y2,36_month,90,ok
A5X1S7S1E7,14_month,31,ok
A5X1S7S1E7,36_month,20,ok
A6Y4Y7X2G1,14_month,86,ok
A6Y4Y7X2G1,36_month,34,ok
B1L0B3F6F1,14_month,48,ok
B1L0B3F6F1,36_month,37,ok
B1S3L8Q7Y6,14_month,46,ok
B1S3L8Q7Y6,36_month,122,ok
B8I6G9P2G8,14_month,32,ok
B8I6G9P2G8,36_month,51,ok
C0O6X3N5Y7,14_month,75,ok
C0O6X3N5Y7,36_month,34,ok
C1G1X2G4C6,14_month,1,ok
C1G1X2G4C6,36_month,5,ok
C1I8N8L4Q4,14_month,8,ok
C1I8N8L4Q4,36_month,18,ok
C4C7T6W2I0,14_month,27,ok
C4C7T6W2I0,36_month,22,ok
D4Y7P4G2V4,14_month,13,ok
D4Y7P4G2V4,36_month,200,ok
D7O9E3F9P9,36_month,2,ok
D8G5K7I0D6,14_month,20,ok
D8G5K7I0D6,36_month,19,ok
D9N0U7M9X3,14_month,16,ok
D9N0U7M9X3,36_month,19,ok
E7G3N4A1K5,14_month,19,ok
E7G3N4A1K5,36_month,31,ok
E7Z4G3O5K2,14_month,17,ok
E7Z4G3O5K2,36_month,40,ok
F3M5F9D2S1,36_month,16,ok
F3N4H0K1Z1,14_month,60,ok
F3N4H0K1Z1,36_month,67,ok
F6J0V8B6S4,14_month,2,ok
F6J0V8B6S4,36_month,17,ok
G2N1M4K2S0,14_month,8,ok
G3D3S2N7W8,14_month,23,ok
G4J8F6F4X0,14_month,29,ok
G4J8F6F4X0,36_month,84,ok
H3B5L5F8T1,14_month,49,ok
H3B5L5F8T1,36_month,37,ok
H9T5Y8D3A1,14_month,5,ok
H9T5Y8D3A1,36_month,7,ok
I1H5K9K8V1,14_month,21,ok
I1H5K9K8V1,36_month,10,ok
I8T4E2J3M6,14_month,5,ok
I8T4E2J3M6,36_month,11,ok
J4J6X7C4D9,14_month,25,ok
J4J6X7C4D9,36_month,25,ok
K2F6S2Q7M8,36_month,17,ok
L0B0Q5O3Q3,14_month,87,ok
L0B0Q5O3Q3,36_month,196,ok
L0C6T6H2C6,14_month,22,ok
L0C6T6H2C6,36_month,25,ok
L4K0P3T4Q8,14_month,26,ok
L4K0P3T4Q8,36_month,34,ok
L4M1H7J7G3,14_month,62,ok
L4M1H7J7G3,36_month,89,ok
L5Q0Z1W8S2,14_month,6,ok
L6F2P7K8P1,14_month,41,ok
L6F2P7K8P1,36_month,33,ok
L7Z6Q2U6Y6,36_month,10,ok
M5F7G8S4F0,14_month,44,ok
M5F7G8S4F0,36_month,12,ok
M5Y0K3C9L0,14_month,8,ok
M5Y0K3C9L0,36_month,15,ok
N2H7T0A7U5,14_month,20,ok
N2H7T0A7U5,36_month,21,ok
N3L7A1I2B9,14_month,200,ok
N3L7A1I2B9,36_month,112,ok
N4U1A5H1W0,14_month,7,ok
N4U1A5H1W0,36_month,14,ok
N6O9P4J0Q2,14_month,29,ok
N6O9P4J0Q2,36_month,11,ok
O5Q7I1O6N2,14_month,30,ok
O5Q7I1O6N2,36_month,22,ok
O6F1J9U1J2,14_month,16,ok
O6F1J9U1J2,36_month,18,ok
P3A4R4S2O3,14_month,25,ok
Q0Q8H5A0D0,14_month,6,ok
Q0Q8H5A0D0,36_month,26,ok
Q9W9P7Z3J7,14_month,48,ok
Q9W9P7Z3J7,36_month,38,ok
R6G4I3H3J0,14_month,8,ok
R6G4I3H3J0,36_month,27,ok
R6R8Q6A7K0,14_month,25,ok
R6R8Q6A7K0,36_month,74,ok
S0M6Z7D5X7,14_month,25,ok
S0M6Z7D5X7,36_month,47,ok
S2C4T1Y7V7,14_month,31,ok
S2C4T1Y7V7,36_month,27,ok
S4C2W1M7Q0,14_month,24,ok
S4C2W1M7Q0,36_month,83,ok
S4O9O2E5Z0,14_month,11,ok
S4O9O2E5Z0,36_month,11,ok
S7Y0I2P0S8,14_month,29,ok
S7Y0I2P0S8,36_month,38,ok
S9B3J7I4R1,14_month,19,ok
S9B3J7I4R1,36_month,45,ok
S9D2T7Y9B1,14_month,26,ok
S9D2T7Y9B1,36_month,18,ok
T1G8F8W8Y8,14_month,25,ok
T1G8F8W8Y8,36_month,29,ok
T2H0J0N2Z5,14_month,18,ok
T2H0J0N2Z5,36_month,21,ok
T4J4L5S2E8,14_month,19,ok
V7D7K3H8B4,14_month,13,ok
V7D7K3H8B4,36_month,20,ok
V7G3E2O2E6,14_month,17,ok
V9X2Q7S1E1,14_month,18,ok
V9X2Q7S1E1,36_month,15,ok
W3P0N4W0X9,14_month,30,ok
W3P0N4W0X9,36_month,55,ok
W7P7J6H1H6,14_month,7,ok
W9S0D6Q7Z5,14_month,44,ok
Y4W4H9A8X5,14_month,4,ok
Y4W4H9A8X5,36_month,5,ok
Y6Z4H0C5U2,14_month,38,ok
Y6Z4H0C5U2,36_month,26,ok
Z3C2V9T0V1,36_month,14,ok
Z3H6O7C3O9,36_month,3,ok
