epoch,train_loss,val_loss,val_f1,val_auroc,val_threshold
1,0.3722583186822106,0.35102809690041087,0.8266666666666667,0.8129595588235293,0.95
2,0.28982596731547156,0.35268862198476925,0.8315665488810365,0.7956604516806722,0.95
3,0.27620425903134876,0.31603044138787545,0.8209500609013398,0.8084542410714286,0.95
4,0.25535741726858446,0.32071734597421675,0.8279181708784596,0.7957096901260503,0.95
5,0.26155839371259765,0.2913933427978868,0.8131868131868132,0.805623030462185,0.95
6,0.2523023163090752,0.3037305827418419,0.8478513356562137,0.8094800420168067,0.9
7,0.23500235354283242,0.29790297385356196,0.8099378881987578,0.7979090073529411,0.95
8,0.22609390990074837,0.29172907422666683,0.8498845265588915,0.8156676733193278,0.9
9,0.2219440019454318,0.2871657732414873,0.8193939393939393,0.8066816570378152,0.95
10,0.2143929884816059,0.3185920938849449,0.8375286041189931,0.7819721638655462,0.95
11,0.21626421664324072,0.2966771461579898,0.8409893992932862,0.8094800420168066,0.95
12,0.21117218540548677,0.2978295809397959,0.8131868131868132,0.8015690651260505,0.95
13,0.1937510391716102,0.29572155183716997,0.849942726231386,0.8060333508403361,0.95
14,0.19424729329543283,0.2847170708828593,0.8429752066115702,0.8166196165966386,0.95
15,0.21080406625388246,0.2873154823502449,0.8428405122235157,0.8124507615546219,0.95
16,0.19576138937187315,0.295516797941025,0.8214285714285714,0.7997472426470589,0.95
17,0.1959240838998195,0.28161146318259306,0.8352941176470589,0.7998457195378152,0.95
18,0.1906610137848842,0.2932901363054367,0.8503401360544217,0.7973755908613446,0.9
19,0.19574597438402247,0.30469077519358023,0.8535469107551488,0.8197216386554622,0.95
20,0.18813303237160048,0.28579238103064775,0.830367734282325,0.8099560136554621,0.95
21,0.19185046872331035,0.28542534312973283,0.8498253783469151,0.8129595588235293,0.95
22,0.19044707312878936,0.3099934126008047,0.8143564356435643,0.8139115021008403,0.95
23,0.18068667504974087,0.28568703068854057,0.8440797186400938,0.820689994747899,0.95
24,0.19384247519903713,0.28726766636110335,0.8178528347406514,0.8003463103991597,0.95
