epoch,train_loss,f1,f1_macro,f1_weighted,balanced_accuracy,precision,recall,auroc,auprc,loss
1,0.9097171487140668,0.8622222222222222,0.6458350374914792,0.7527375368691971,0.6299505696545904,0.8038674033149171,0.9297124600638977,0.811200192898909,0.9282875900612958,0.7745928455174937
2,0.8137421398782079,0.8626817447495961,0.7372769454341588,0.7992311064324775,0.7425553077340405,0.8725490196078431,0.853035143769968,0.8521610705889444,0.9428690364016244,0.770140337447367
3,0.813019252021664,0.8899521531100478,0.7814689675502846,0.835063285953318,0.7805925613358249,0.8885350318471338,0.8913738019169329,0.8751733076134789,0.9490715361589217,0.662725718822627
4,0.8395781363682577,0.8283185840707965,0.7365036143797206,0.7818632772103953,0.7888962565555488,0.9285714285714286,0.7476038338658147,0.8750979564771836,0.9496666584608286,1.111531792765642
5,0.787219642076072,0.8906752411575563,0.7879302131713708,0.8386896900046414,0.7915486165531376,0.8964401294498382,0.8849840255591054,0.8806438001085056,0.9487519637963457,0.7414559003390158
6,0.7666212590086092,0.9045383411580594,0.7990028389207382,0.8511409032718731,0.7871330399662426,0.8865030674846626,0.9233226837060703,0.8866417505575984,0.9455142326937194,0.7812143828982993
7,0.7229476290933403,0.8945686900958466,0.7916239676894328,0.8424821002386634,0.7916239676894328,0.8945686900958466,0.8945686900958466,0.8850744469226596,0.9549119499043355,0.7859943737238906
8,0.6997751304422128,0.87893864013267,0.7841501711301648,0.8309788419738845,0.8053981554041836,0.9137931034482759,0.8466453674121406,0.8890680571463018,0.9557655039618915,0.8580670451649715
9,0.6524611511353571,0.8938906752411575,0.794167559842801,0.8434341108868577,0.7978630417746699,0.8996763754045307,0.8881789137380192,0.8882994755560913,0.9559704713276587,0.7265466314695558
10,0.6372010902287981,0.8596187175043327,0.7746369449590629,0.8166207800828598,0.820694436072096,0.9393939393939394,0.792332268370607,0.8865965398758213,0.9546361448377736,1.1708018464585916
11,0.6316957127988678,0.8747913188647746,0.7804918937420107,0.8270789605687698,0.8053228042678884,0.916083916083916,0.8370607028753994,0.8923684369160287,0.9530047505278457,0.993391029191295
12,0.5811442613123514,0.9051321928460342,0.7961558400127606,0.8499937995270509,0.7808939658810055,0.8818181818181818,0.9297124600638977,0.8858128880583519,0.9510723017721796,1.0096656413816756
13,0.5101032651175056,0.9050632911392406,0.8069005776084552,0.8553962379923992,0.801208632226174,0.896551724137931,0.9137380191693291,0.886988365784556,0.9496946774520929,0.9162535883001729
14,0.5558398237913311,0.9028213166144201,0.79641065830721,0.8489810789983615,0.7855355958767858,0.8861538461538462,0.9201277955271565,0.8844414973777803,0.9499720573381795,1.0431783651356843
15,0.5422577562793266,0.9006410256410257,0.8054606997364007,0.8524829609828384,0.807372355175116,0.9035369774919614,0.8977635782747604,0.883627705105793,0.9466725023548701,1.0551868172207446
16,0.49423083087745123,0.8802588996763754,0.7719476316563696,0.8254570170505013,0.7788444149737778,0.8918032786885246,0.8690095846645367,0.8772077882934475,0.9474140182710604,1.0552579119161414
17,0.4585408766308399,0.8846153846153846,0.7740833932422717,0.8286898901736186,0.7758002290674544,0.887459807073955,0.8817891373801917,0.8789107239737175,0.9477817778359277,1.2595325180356145
18,0.42856232539303357,0.8941548183254344,0.7836627750163758,0.8382495362692998,0.7775483754295014,0.884375,0.9041533546325878,0.8720387003436012,0.9449375059906604,1.1413166856565928
19,0.4042560605370859,0.8542372881355932,0.753731547293603,0.803384741456591,0.7846313822412443,0.9097472924187726,0.805111821086262,0.8675929833021884,0.942028208091588,1.6368238948236642
20,0.3740502301752736,0.8963414634146342,0.7613575448941303,0.8280441108457873,0.7385164868286214,0.8571428571428571,0.939297124600639,0.8666134185303515,0.9387058107337503,1.3949592148253644
