epoch,train_loss,f1,precision,recall,auroc,auprc,loss
1,0.8930938833738616,0.8790786948176583,0.9233870967741935,0.8388278388278388,0.8867781155015199,0.948543786964025,1.0228216106489292
2,0.7508988503054451,0.8783269961977186,0.9130434782608695,0.8461538461538461,0.8891356870080274,0.9511892525954866,1.0084903738775075
3,0.6332539389306207,0.8844036697247707,0.8860294117647058,0.8827838827838828,0.8843231236848258,0.9421558972259445,1.2780574898639756
4,0.43618877126366445,0.8851851851851852,0.8951310861423221,0.8754578754578755,0.8886291013950588,0.9518535507529227,1.2053833747652711
5,0.2911169810833134,0.8830715532286213,0.8433333333333334,0.9267399267399268,0.8991504948951756,0.9604726254904967,1.371942904418254
6,0.2297176212864622,0.8880733944954129,0.8897058823529411,0.8864468864468864,0.8664757228587014,0.9357910945212261,2.0891768577065024
7,0.18500291139007577,0.8784029038112523,0.8705035971223022,0.8864468864468864,0.8549216740706103,0.9303063134597185,2.0841591584048134
8,0.15472562312500077,0.8615384615384616,0.9068825910931174,0.8205128205128205,0.8501675629335202,0.9293604333980643,2.6854330273265443
9,0.10265146627613358,0.8779599271402551,0.8731884057971014,0.8827838827838828,0.8709765411893071,0.9412071324451134,2.445556869363249
10,0.11645952079528765,0.8609022556390977,0.8841698841698842,0.8388278388278388,0.8259878419452887,0.9096197381086997,3.14530747004338
11,0.12080592719349113,0.8697183098591549,0.8372881355932204,0.9047619047619048,0.8388862910139505,0.9159681230285666,2.7742680734069554
12,0.0962465509594349,0.8738229755178908,0.8992248062015504,0.8498168498168498,0.8310926661990492,0.9121609149140033,3.7161614069187316
13,0.1891961855100834,0.8848920863309353,0.8692579505300353,0.9010989010989011,0.7937806873977087,0.8848573933623703,3.569733073824748
14,0.03976464652158688,0.8904593639575972,0.8600682593856656,0.9230769230769231,0.7999181669394435,0.8877631318452032,3.2777658001805765
15,0.07825432751163096,0.9,0.8780487804878049,0.9230769230769231,0.7909944665263814,0.8820270383901205,3.508731457343931
16,0.06775857704184421,0.8779599271402551,0.8731884057971014,0.8827838827838828,0.809173096407139,0.8986781373852277,3.720100730629911
17,0.11725647487834147,0.8527131782945736,0.9053497942386831,0.8058608058608059,0.861974904528096,0.9463981048857557,1.9237662340700958
18,0.1072816398785859,0.8797127468581688,0.8626760563380281,0.8974358974358975,0.7691138648585456,0.8708937378372777,4.149841894204282
19,0.17647120193959867,0.8872727272727273,0.8808664259927798,0.8937728937728938,0.815018315018315,0.8966849702900369,3.570620435447932
20,0.025764579236139885,0.8740458015267175,0.9123505976095617,0.8388278388278388,0.8421596134362093,0.9173970946912994,3.655744242601855
