epoch,train_loss,f1,precision,recall,auroc,auprc,loss
1,0.5056068257379889,0.8713692946058091,0.773955773955774,0.9968354430379747,0.81760944092827,0.9287646031552296,0.5317482706340193
2,0.4520140775537069,0.8849028400597907,0.8385269121813032,0.9367088607594937,0.8270701476793249,0.9319522969238054,0.41991424994561277
3,0.4100534399810334,0.8707692307692307,0.8473053892215568,0.8955696202531646,0.819290611814346,0.9320343056821591,0.42850024622042204
4,0.392221208329587,0.8783570300157978,0.8769716088328076,0.879746835443038,0.833564082278481,0.9348517355609753,0.4480851562422456
5,0.3815968193676782,0.8916030534351145,0.8613569321533924,0.9240506329113924,0.8391350210970464,0.936663149902419,0.45134465671280055
6,0.3713510081100983,0.8832807570977917,0.8805031446540881,0.8860759493670886,0.8394646624472573,0.9373058762547695,0.44305500637703726
7,0.3599516852746779,0.8858447488584474,0.8533724340175953,0.9208860759493671,0.8320806962025317,0.9341120002135932,0.48886081688467736
8,0.36263777252218204,0.8762214983713354,0.9026845637583892,0.8512658227848101,0.8443763185654009,0.9385715341903125,0.47064964827692624
9,0.3495455277339385,0.8789808917197452,0.8846153846153846,0.8734177215189873,0.8405524789029536,0.938184920369852,0.4472814506842095
10,0.3336575673785317,0.8946564885496183,0.8643067846607669,0.9272151898734177,0.8472441983122364,0.9398178217577067,0.4527953038154875
11,0.32630769227782913,0.891640866873065,0.8727272727272727,0.9113924050632911,0.8459915611814346,0.9407009941741432,0.4520808146922912
12,0.31265831852320347,0.8688524590163934,0.9013605442176871,0.8386075949367089,0.8447718881856539,0.9402205578692391,0.48401403007576765
13,0.2891629317774101,0.8882265275707899,0.8394366197183099,0.9430379746835443,0.8435522151898733,0.939523657490187,0.5183720245270185
14,0.2896252893953704,0.897196261682243,0.8834355828220859,0.9113924050632911,0.8508372890295359,0.9430201872236915,0.4498337309048014
15,0.295117944148683,0.8806451612903226,0.8980263157894737,0.8639240506329114,0.8395965189873418,0.9392766597791271,0.507826778784539
16,0.28131011964777364,0.867430441898527,0.8983050847457628,0.8386075949367089,0.83864055907173,0.9391634994820244,0.5248600519036205
17,0.27070681676408054,0.8892355694227769,0.8769230769230769,0.9018987341772152,0.8358056434599156,0.938520955303878,0.5199400969392177
18,0.25877145019602704,0.8773584905660378,0.871875,0.8829113924050633,0.8420358649789029,0.9397645019867135,0.5361208761273657
19,0.24137367227370232,0.888208269525268,0.8605341246290801,0.9177215189873418,0.834618934599156,0.9373173395168284,0.6095729562074162
20,0.24376149444002088,0.8936170212765957,0.8596491228070176,0.930379746835443,0.8302182225738397,0.9349242994661873,0.6466034145311461
