epoch,train_loss,loss_bce,loss_div,val_loss,val_f1,val_auroc
1,0.6105347064973026,0.5922753653475936,0.018259341149708966,0.5487001814737492,0.8516320474777448,0.7650522648083623
2,0.5756655984236793,0.5622061527740787,0.013459445649600575,0.5215650240310711,0.8516320474777448,0.7899303135888501
3,0.5495232922995699,0.5397187098860741,0.009804582413495846,0.499527326715239,0.8516320474777448,0.8117770034843206
4,0.5414663278514151,0.5326057646266171,0.008860563224798041,0.5605486876088212,0.8516320474777448,0.8244947735191638
5,0.5290576958533666,0.522041410417624,0.007016285435742581,0.46868678521201285,0.8693009118541033,0.8257142857142857
6,0.5221678713569418,0.5149157799675431,0.007252091389398654,0.4656441568827752,0.8657616892911011,0.8550522648083624
7,0.5216244115333506,0.514143636423937,0.007480775109413539,0.5020288104523521,0.8541666666666666,0.8522996515679443
8,0.5099233396082434,0.5028569636420465,0.007066375966196958,0.4672920123291339,0.8567164179104477,0.8694076655052265
9,0.5107628494438807,0.5037292987108231,0.0070335507330576506,0.4383229786669715,0.8679817905918058,0.8675261324041812
10,0.49294808369398796,0.4856360533707578,0.00731203032323015,0.4673671049645859,0.8605697151424287,0.8763763066202089
