epoch,train_loss,val_loss,val_f1,val_auroc,val_threshold
1,0.38822620524012524,0.3769680796907498,0.827972027972028,0.8139830239400545,0.95
2,0.2911118273285852,0.3552621295818916,0.8212290502793296,0.8098342611603835,0.95
3,0.2554584815018419,0.3444991037249565,0.8195804195804196,0.815718730817264,0.95
4,0.25170839466334544,0.33545301407575606,0.8753246753246753,0.8225663061194252,0.9
5,0.22776597345940733,0.3521340356423305,0.8521970705725699,0.8134644285925957,0.95
6,0.224783877171756,0.32989803449465677,0.841248303934871,0.8215502825815465,0.95
7,0.2227632981783526,0.324502446101262,0.875,0.815422390618716,0.85
8,0.22875666710129683,0.3264236388298181,0.8762886597938144,0.8136231822703892,0.9
9,0.21136091343590602,0.31971276883895583,0.8733850129198967,0.8191689774146433,0.9
10,0.21462013590451023,0.311464141194637,0.8410958904109589,0.8237516669136169,0.95
11,0.20844609751073634,0.335384297141662,0.8612565445026178,0.8111360413182905,0.95
12,0.2043999581269308,0.31549891233444216,0.8240223463687151,0.8264081451220286,0.95
13,0.19762301797740126,0.3138612387272028,0.8639365918097754,0.8263446436509112,0.95
