epoch,train_loss,loss_bce,loss_div,val_loss,val_f1,val_auroc
1,0.5976633607500755,0.5976633607500755,0.0,0.5603945308522669,0.8460508701472557,0.7246285085305448
2,0.5851768826861389,0.5851768826861389,0.0,0.5505738209613238,0.8460508701472557,0.7278205833791965
3,0.5608838831483409,0.5608838831483409,0.0,0.6722919178257962,0.6465863453815262,0.7647220693450743
4,0.5414955138978435,0.5414955138978435,0.0,0.5075073858632289,0.8590971272229823,0.7950742982938911
5,0.5200560988926488,0.5200560988926488,0.0,0.49500502575093797,0.8552097428958051,0.8111722619702808
6,0.5044269920213194,0.5044269920213194,0.0,0.48103678535039074,0.8552097428958051,0.8330489818381948
7,0.49563141109808007,0.49563141109808007,0.0,0.47806470222304426,0.8703427719821163,0.8354430379746834
8,0.47086900943697135,0.47086900943697135,0.0,0.47903658257767107,0.8594249201277955,0.8451293340671436
9,0.475895561760564,0.475895561760564,0.0,0.4715957522366343,0.8575305291723202,0.8528618602091358
10,0.4673740224708326,0.4673740224708326,0.0,0.43879678120659427,0.8739495798319328,0.8557787561915244
11,0.45863165236475717,0.45863165236475717,0.0,0.42409195463127713,0.8783382789317508,0.8573747936158503
12,0.46249350897752023,0.46249350897752023,0.0,0.4196202519615537,0.8809523809523809,0.8656851953769951
13,0.445520518611685,0.445520518611685,0.0,0.5040513118361653,0.8275862068965517,0.8649146945514584
14,0.45787284045945853,0.45787284045945853,0.0,0.4173568998206312,0.8826025459688827,0.8715740231150247
15,0.45509454422266926,0.45509454422266926,0.0,0.4075798720786923,0.8764367816091954,0.8749587231700605
16,0.44677158572040954,0.44677158572040954,0.0,0.4067181330606376,0.8863309352517985,0.8733626857457347
17,0.4380531651791321,0.4380531651791321,0.0,0.3976816793475862,0.880354505169867,0.8763896532746285
18,0.42983211165509844,0.42983211165509844,0.0,0.41034065098815065,0.8853503184713376,0.8781507980187121
19,0.43051500420693717,0.43051500420693717,0.0,0.4545335263757169,0.8445945945945946,0.8790864061640066
20,0.42055944057618744,0.42055944057618744,0.0,0.40358392080495226,0.8778979907264297,0.87831590533847
