epoch,train_loss,f1,precision,recall,auroc,auprc,loss
1,0.942985639260463,0.9079563182527302,0.8953846153846153,0.9208860759493671,0.9149834892680242,0.9648567157242793,0.610071265541351
2,0.6859298186545891,0.9152542372881356,0.8918918918918919,0.939873417721519,0.9143505778756192,0.9664367585968578,0.8503483450048172
3,0.45984926051764524,0.9105180533751962,0.9034267912772586,0.9177215189873418,0.9067418822234452,0.9519937488015776,1.0628730875479648
4,0.21369129515655244,0.897196261682243,0.8834355828220859,0.9113924050632911,0.8778481012658228,0.9366723469569417,1.5070726190581645
5,0.04701319549949684,0.9079563182527302,0.8953846153846153,0.9208860759493671,0.8676802421574024,0.9232653884254303,2.4354790278408607
6,0.022994519114887698,0.9,0.8888888888888888,0.9113924050632911,0.8533159053384699,0.9131415045380343,2.9453323739345065
7,0.059454624548586306,0.8950617283950617,0.8734939759036144,0.9177215189873418,0.8306549257017061,0.8983407934115597,3.5090776412311695
8,0.06083610866650852,0.8990536277602523,0.8962264150943396,0.9018987341772152,0.8577600440286186,0.916745662713889,3.4307507895199
9,0.05393314417013705,0.8998459167950693,0.8768768768768769,0.9240506329113924,0.8310539350577874,0.8971643779158477,4.278626077688123
10,0.04728554869845656,0.8973143759873617,0.8958990536277602,0.8987341772151899,0.8402311502476609,0.9059838829549182,5.0588444202628615
11,0.12975827805028042,0.8881889763779528,0.8840125391849529,0.8924050632911392,0.856274078150798,0.9189982568292587,3.025109175082477
12,0.0919158586892079,0.8976377952755905,0.8934169278996865,0.9018987341772152,0.8596037424325812,0.9193030985967339,3.5955522228920334
13,1.4478482527532388e-08,0.8976377952755905,0.8934169278996865,0.9018987341772152,0.8602366538249863,0.9196126457625551,3.6133519670649803
14,0.09083497121218792,0.8973143759873617,0.8958990536277602,0.8987341772151899,0.8580764997248211,0.9186190867798284,4.412586128382947
15,0.08610275091840473,0.8513513513513513,0.9130434782608695,0.7974683544303798,0.8533984589983489,0.9226516284031865,6.526926919493375
16,0.08245879840083871,0.8952380952380953,0.8980891719745223,0.8924050632911392,0.8578425976884976,0.9176374869508845,4.274402177523783
17,0.05664213930827603,0.8870967741935484,0.9046052631578947,0.870253164556962,0.8499587231700605,0.9149644247056911,5.609531572167932
18,0.03275138039172678,0.8953846153846153,0.8712574850299402,0.9208860759493671,0.8453219592735277,0.9079630816887185,5.151338946896364
19,0.10718970845427317,0.8954758190327613,0.8830769230769231,0.9082278481012658,0.8328425976884974,0.8991363521459961,4.768372567609969
20,0.13768852182863517,0.896,0.9061488673139159,0.8860759493670886,0.86989543203082,0.9293360628662164,3.565453888889082
