epoch,train_loss,loss_bce,loss_div,val_loss,val_f1,val_auroc
1,0.5582626580924731,0.5582626580924731,0.0,0.5120541975623759,0.8666666666666667,0.6807348242811502
2,0.5087933567740992,0.5087933567740992,0.0,0.496270936262088,0.8717201166180758,0.710958466453674
3,0.4752638466622797,0.4752638466622797,0.0,0.4996079952426742,0.8667687595712098,0.7499680511182109
4,0.43588243912688285,0.43588243912688285,0.0,0.4813145851540508,0.8727272727272727,0.7788817891373802
5,0.41425664629369574,0.41425664629369574,0.0,0.4256996351269414,0.8882175226586103,0.8208945686900958
6,0.3884959978974454,0.3884959978974454,0.0,0.441255701412661,0.8589743589743589,0.8237699680511181
7,0.38137226227687615,0.38137226227687615,0.0,0.4155395881500609,0.8809891808346213,0.826038338658147
8,0.36898364345522205,0.36898364345522205,0.0,0.4365599835314055,0.8863309352517985,0.8247923322683706
9,0.35977629705795794,0.35977629705795794,0.0,0.4155052397580542,0.8785046728971962,0.8249201277955271
10,0.3654800973866018,0.3654800973866018,0.0,0.4390406431370927,0.8869565217391304,0.8243769968051119
