epoch,train_loss,f1,precision,recall,auroc,auprc,loss
1,0.6178355233347389,0.8460508701472557,0.7331786542923434,1.0,0.7168684645019262,0.8803306459742579,0.5458072275960528
2,0.5667805431181925,0.8460508701472557,0.7331786542923434,1.0,0.7239680792515134,0.8829371017881256,0.543978933253587
3,0.552440495549223,0.8460508701472557,0.7331786542923434,1.0,0.7287561915244909,0.8841709134252406,0.5348053274464442
4,0.5522416765957184,0.8460508701472557,0.7331786542923434,1.0,0.7344248761695101,0.8873014325629345,0.5338990462905017
5,0.5406174606989578,0.8460508701472557,0.7331786542923434,1.0,0.7442212438084754,0.8916181943773098,0.5150283920792582
6,0.5360026225436288,0.8460508701472557,0.7331786542923434,1.0,0.7540451293340672,0.8956280841655548,0.5110645913745854
7,0.5193679887633756,0.8460508701472557,0.7331786542923434,1.0,0.7650522839845899,0.8999799837960609,0.5258847549730553
8,0.5200639266398551,0.8663853727144867,0.779746835443038,0.9746835443037974,0.7795266923500275,0.9056840461314011,0.4951264122522624
9,0.5083284613787901,0.8460508701472557,0.7331786542923434,1.0,0.7984314804623004,0.9134008196779189,0.4827559198968095
10,0.4995249044704219,0.8460508701472557,0.7331786542923434,1.0,0.8086956521739129,0.9178271149488277,0.4788426767922333
11,0.49398800335159565,0.8607954545454546,0.7809278350515464,0.9588607594936709,0.8194826637314255,0.922508620980032,0.46863632730430904
12,0.48280611150051966,0.8493894165535957,0.7434679334916865,0.990506329113924,0.8288387451843698,0.9264459678989867,0.4626560430377376
13,0.48044076700596117,0.7985865724381626,0.904,0.7151898734177216,0.8354155200880572,0.9296389879466158,0.5061432521470461
14,0.486323658038786,0.8770864946889226,0.8425655976676385,0.9145569620253164,0.8414144193725922,0.9314484549803989,0.4499894640561876
15,0.4737972524059719,0.8471849865951743,0.7348837209302326,1.0,0.8329389102916895,0.9293880602460556,0.458969893284021
16,0.4737973906537397,0.868421052631579,0.8070652173913043,0.939873417721519,0.8454595487066594,0.9349297530348734,0.4317861823084183
17,0.4681741053779829,0.8621190130624092,0.7962466487935657,0.939873417721519,0.8462300495321959,0.935879682834975,0.4251744033565654
18,0.45856476896232906,0.8703427719821163,0.8225352112676056,0.9240506329113924,0.8457347275729226,0.9359848022490189,0.42663116756558694
19,0.44397171031510346,0.8513513513513513,0.7429245283018868,0.9968354430379747,0.851981287837094,0.9390454687390595,0.44695351682516926
20,0.4488828971038603,0.8478260869565217,0.7428571428571429,0.9873417721518988,0.8534259768849753,0.9402933329033611,0.4728304983706596
