epoch,train_loss,loss_bce,loss_div,val_loss,val_f1,val_auroc
1,0.5835686665493419,0.5835686665493419,0.0,0.6303252460597788,0.7911392405063291,0.5571598101265822
2,0.5277357165723561,0.5277357165723561,0.0,0.5547230810975855,0.8419497784342689,0.6206487341772151
3,0.5085767171770444,0.5085767171770444,0.0,0.5123088789868702,0.8487518355359766,0.6890822784810127
4,0.48430867296066804,0.48430867296066804,0.0,0.4954711250798072,0.8592162554426706,0.7157502637130801
5,0.47457775566611804,0.47457775566611804,0.0,0.48749470841184767,0.8733997155049786,0.7372428797468353
6,0.4674315512806582,0.4674315512806582,0.0,0.5306418524711456,0.8307210031347962,0.7213212025316456
7,0.4598046342194154,0.4598046342194154,0.0,0.5055521315899542,0.8348909657320872,0.7391877637130801
8,0.46258080038800375,0.46258080038800375,0.0,0.48785219694379245,0.8609865470852018,0.7389570147679325
9,0.45511286531670575,0.45511286531670575,0.0,0.5300436702294691,0.8267090620031796,0.7346057489451477
10,0.4514495526407057,0.4514495526407057,0.0,0.4856610348204024,0.869942196531792,0.7501977848101267
