epoch,train_loss,f1,precision,recall,auroc,auprc,loss
1,0.9886955739716926,0.8579234972677595,0.7548076923076923,0.9936708860759493,0.8292790313703907,0.9286586885366555,0.8344471112416902
2,0.8451332531572346,0.853035143769968,0.8612903225806452,0.8449367088607594,0.8421298844248762,0.9348373469813239,0.6967325359979465
3,0.8326058479849276,0.8792569659442725,0.8606060606060606,0.8987341772151899,0.8576224545954871,0.9390487830447457,0.7519240039457942
4,0.7831427079499567,0.8695652173913043,0.7808564231738035,0.9810126582278481,0.8900247660979637,0.949751499182929,1.1065746044831581
5,0.7988870504711523,0.9096573208722741,0.8957055214723927,0.9240506329113924,0.8910979636763897,0.9493680415606852,0.7160337688986871
6,0.7270376657691696,0.9096477794793262,0.8813056379821959,0.939873417721519,0.9003302146395157,0.9541578292325562,0.7943409534559022
7,0.7396645456431872,0.909952606635071,0.9085173501577287,0.9113924050632911,0.9016648321408915,0.9565123756416867,0.6924851933374556
8,0.7269756281393307,0.9176829268292683,0.8852941176470588,0.9525316455696202,0.9068381948266373,0.9602008681048853,0.7917006991195706
9,0.6885634342508732,0.8933717579250721,0.8201058201058201,0.9810126582278481,0.8945789763346175,0.9507651551456238,1.2757144777664935
10,0.6617906686175399,0.9113149847094801,0.8816568047337278,0.9430379746835443,0.8834479911942762,0.948684700800095,0.7570417554691478
11,0.6055730239797837,0.8996865203761756,0.8913043478260869,0.9082278481012658,0.8856631810676941,0.9468621015444016,0.7668875002886689
12,0.5993081976169012,0.9101978691019786,0.8768328445747801,0.9462025316455697,0.8942900385250413,0.9515738628822188,0.9805042388488551
13,0.6248701537949949,0.9024745269286754,0.8355795148247979,0.9810126582278481,0.8851403412217941,0.941627461598517,1.2891412169634924
14,0.5116716269619156,0.8942307692307693,0.9058441558441559,0.8829113924050633,0.8868602091359383,0.9481546034431627,0.873129868688641
15,0.5003991157046882,0.9065849923430321,0.8783382789317508,0.9367088607594937,0.8908365437534397,0.9435106714765166,0.9763765713534104
16,0.46372713679188854,0.9068702290076336,0.8761061946902655,0.939873417721519,0.8941524490919097,0.9473845478904294,1.0674182327693529
17,0.486256108884994,0.9041916167664671,0.8579545454545454,0.9556962025316456,0.8718216840946615,0.9304039035106714,1.1159584760160985
18,0.39580646263938823,0.9057750759878419,0.8713450292397661,0.9430379746835443,0.865864061640066,0.9276702583871276,1.2152300110987744
19,0.36945543985460844,0.89937106918239,0.89375,0.9050632911392406,0.8829113924050633,0.9413001537907391,1.1533447398743468
20,0.29716848151932723,0.8983308042488619,0.8629737609329446,0.9367088607594937,0.8853604843148046,0.9392256314793944,1.2468628906273689
